,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
430,430,36.0,Dangerous,dang8,0,0,0,0,0,0,0
455,455,37.0,Dangerous,dang8,3,0,0,0,0,0,0
481,481,38.0,Dangerous,dang8,11,0,0,0,0,0,0
508,508,39.0,Dangerous,dang8,21,0,1,0,0,0,1
535,535,40.0,Dangerous,dang8,31,0,2,0,0,0,2
563,563,41.0,Dangerous,dang8,41,0,3,0,0,0,3
592,592,42.0,Dangerous,dang8,50,0,4,0,0,0,4
623,623,43.0,Dangerous,dang8,58,0,5,0,0,0,5
654,654,44.0,Dangerous,dang8,63,0,6,0,0,0,6
686,686,45.0,Dangerous,dang8,67,0,7,0,0,0,7
719,719,46.0,Dangerous,dang8,70,0,8,0,1,0,9
752,752,47.0,Dangerous,dang8,72,0,8,0,1,0,9
786,786,48.0,Dangerous,dang8,77,0,9,0,1,0,10
820,820,49.0,Dangerous,dang8,78,0,9,0,1,0,10
855,855,50.0,Dangerous,dang8,83,1,9,0,1,0,11
891,891,51.0,Dangerous,dang8,87,1,9,0,1,0,11
928,928,52.0,Dangerous,dang8,95,1,9,0,1,0,11
966,966,53.0,Dangerous,dang8,106,1,10,0,1,0,12
1005,1005,54.0,Dangerous,dang8,119,1,11,0,1,0,13
1045,1045,55.0,Dangerous,dang8,132,1,12,0,1,0,14
1086,1086,56.0,Dangerous,dang8,145,1,13,0,1,0,15
1128,1128,57.0,Dangerous,dang8,158,1,13,0,1,0,15
1171,1171,58.0,Dangerous,dang8,171,1,13,0,1,0,15
1214,1214,59.0,Dangerous,dang8,184,1,13,0,1,0,15
1258,1258,60.0,Dangerous,dang8,196,1,14,0,1,0,16
1302,1302,61.0,Dangerous,dang8,208,1,15,0,1,0,17
1347,1347,62.0,Dangerous,dang8,220,1,16,0,1,0,18
1393,1393,63.0,Dangerous,dang8,231,1,17,0,1,0,19
1440,1440,64.0,Dangerous,dang8,240,1,18,0,1,0,20
1487,1487,65.0,Dangerous,dang8,248,1,19,0,1,0,21
1535,1535,66.0,Dangerous,dang8,255,1,20,0,1,0,22
1584,1584,67.0,Dangerous,dang8,259,1,21,0,1,0,23
1634,1634,68.0,Dangerous,dang8,263,1,22,0,2,0,25
1684,1684,69.0,Dangerous,dang8,265,1,23,0,3,0,27
1735,1735,70.0,Dangerous,dang8,266,1,23,0,3,0,27
1787,1787,71.0,Dangerous,dang8,270,1,23,0,3,0,27
1840,1840,72.0,Dangerous,dang8,272,1,23,0,3,0,27
1893,1893,73.0,Dangerous,dang8,278,1,23,0,3,0,27
1947,1947,74.0,Dangerous,dang8,287,1,23,0,3,0,27
