,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
34,34,10.0,Slow,slow1,0,0,0,0,0,0,0
42,42,11.0,Slow,slow1,0,0,0,0,0,0,0
50,50,12.0,Slow,slow1,2,0,0,0,0,0,0
59,59,13.0,Slow,slow1,5,0,0,0,0,0,0
68,68,14.0,Slow,slow1,9,0,0,0,0,0,0
77,77,15.0,Slow,slow1,13,0,0,0,0,0,0
87,87,16.0,Slow,slow1,19,0,0,0,0,0,0
98,98,17.0,Slow,slow1,26,0,0,0,0,0,0
109,109,18.0,Slow,slow1,33,0,0,0,0,0,0
121,121,19.0,Slow,slow1,41,0,0,0,0,0,0
134,134,20.0,Slow,slow1,50,0,0,0,0,0,0
148,148,21.0,Slow,slow1,59,0,0,0,0,0,0
162,162,22.0,Slow,slow1,69,0,0,0,0,0,0
177,177,23.0,Slow,slow1,78,0,0,0,0,0,0
193,193,24.0,Slow,slow1,87,0,0,0,0,0,0
210,210,25.0,Slow,slow1,96,0,0,0,0,0,0
227,227,26.0,Slow,slow1,104,0,0,0,0,0,0
245,245,27.0,Slow,slow1,111,0,0,0,0,0,0
264,264,28.0,Slow,slow1,118,0,0,0,0,0,0
284,284,29.0,Slow,slow1,124,0,0,0,0,0,0
304,304,30.0,Slow,slow1,130,0,0,0,0,0,0
324,324,31.0,Slow,slow1,134,0,0,0,0,0,0
346,346,32.0,Slow,slow1,137,0,0,0,0,0,0
369,369,33.0,Slow,slow1,140,0,0,0,0,0,0
392,392,34.0,Slow,slow1,142,0,0,0,0,0,0
416,416,35.0,Slow,slow1,143,0,0,0,0,0,0
441,441,36.0,Slow,slow1,145,0,0,0,0,0,0
467,467,37.0,Slow,slow1,149,0,0,0,0,0,0
493,493,38.0,Slow,slow1,153,0,0,0,0,0,0
520,520,39.0,Slow,slow1,158,0,0,0,0,0,0
548,548,40.0,Slow,slow1,164,0,0,0,0,0,0
577,577,41.0,Slow,slow1,170,0,0,0,0,0,0
606,606,42.0,Slow,slow1,178,0,0,0,0,0,0
613,613,42.0,Slow,slow9,0,0,0,0,0,0,0
637,637,43.0,Slow,slow1,186,0,0,0,0,0,0
644,644,43.0,Slow,slow9,0,0,0,0,0,0,0
668,668,44.0,Slow,slow1,195,0,0,0,0,0,0
676,676,44.0,Slow,slow9,2,0,0,0,0,0,0
701,701,45.0,Slow,slow1,205,0,0,0,0,0,0
709,709,45.0,Slow,slow9,5,0,0,0,0,0,0
