,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
367,367,33.0,Normal,normal8,0,0,0,0,0,0,0
390,390,34.0,Normal,normal8,1,0,0,0,0,0,0
414,414,35.0,Normal,normal8,5,0,0,0,0,0,0
439,439,36.0,Normal,normal8,11,0,0,0,0,0,0
464,464,37.0,Normal,normal8,19,0,0,0,0,0,0
490,490,38.0,Normal,normal8,28,0,0,0,0,0,0
517,517,39.0,Normal,normal8,37,0,0,0,0,0,0
545,545,40.0,Normal,normal8,46,0,0,0,0,0,0
574,574,41.0,Normal,normal8,55,0,0,0,0,0,0
603,603,42.0,Normal,normal8,62,0,0,0,0,0,0
634,634,43.0,Normal,normal8,68,0,0,0,0,0,0
665,665,44.0,Normal,normal8,72,0,0,0,0,0,0
698,698,45.0,Normal,normal8,75,0,0,0,0,0,0
731,731,46.0,Normal,normal8,77,0,0,0,0,0,0
764,764,47.0,Normal,normal8,82,0,0,0,0,0,0
798,798,48.0,Normal,normal8,86,1,0,0,0,0,1
833,833,49.0,Normal,normal8,91,1,0,0,0,0,1
868,868,50.0,Normal,normal8,97,1,0,0,0,0,1
904,904,51.0,Normal,normal8,106,1,0,0,0,0,1
941,941,52.0,Normal,normal8,115,1,0,0,0,0,1
980,980,53.0,Normal,normal8,126,1,0,0,0,0,1
1019,1019,54.0,Normal,normal8,138,1,0,0,0,0,1
1059,1059,55.0,Normal,normal8,151,1,0,0,0,0,1
1100,1100,56.0,Normal,normal8,164,1,0,0,0,0,1
1143,1143,57.0,Normal,normal8,176,1,0,0,0,0,1
1186,1186,58.0,Normal,normal8,189,1,0,0,0,0,1
1229,1229,59.0,Normal,normal8,201,1,0,0,0,0,1
1273,1273,60.0,Normal,normal8,213,1,0,0,0,0,1
1318,1318,61.0,Normal,normal8,224,1,0,0,0,0,1
1363,1363,62.0,Normal,normal8,235,1,0,0,0,0,1
1409,1409,63.0,Normal,normal8,244,1,0,0,0,0,1
1456,1456,64.0,Normal,normal8,252,1,0,0,0,0,1
1504,1504,65.0,Normal,normal8,259,1,0,0,0,0,1
1552,1552,66.0,Normal,normal8,264,1,0,0,0,0,1
1601,1601,67.0,Normal,normal8,268,1,0,0,0,0,1
1651,1651,68.0,Normal,normal8,270,1,0,0,0,0,1
1702,1702,69.0,Normal,normal8,272,1,0,0,0,0,1
1753,1753,70.0,Normal,normal8,275,1,0,0,0,0,1
1805,1805,71.0,Normal,normal8,281,1,0,0,0,0,1
1858,1858,72.0,Normal,normal8,289,1,0,0,0,0,1
1912,1912,73.0,Normal,normal8,297,1,0,0,0,0,1
1966,1966,74.0,Normal,normal8,308,1,0,0,0,0,1
2021,2021,75.0,Normal,normal8,318,1,0,0,0,0,1
2077,2077,76.0,Normal,normal8,329,1,0,0,0,0,1
2134,2134,77.0,Normal,normal8,339,1,0,0,0,0,1
2191,2191,78.0,Normal,normal8,348,1,0,0,0,0,1
2248,2248,79.0,Normal,normal8,356,1,0,0,0,0,1
2306,2306,80.0,Normal,normal8,362,1,0,0,0,0,1
2366,2366,81.0,Normal,normal8,367,1,0,0,0,0,1
2426,2426,82.0,Normal,normal8,370,1,0,0,0,0,1
2487,2487,83.0,Normal,normal8,372,1,0,0,0,0,1
2549,2549,84.0,Normal,normal8,374,1,0,0,0,0,1
2612,2612,85.0,Normal,normal8,378,1,0,0,0,0,1
2675,2675,86.0,Normal,normal8,383,1,0,0,0,0,1
2739,2739,87.0,Normal,normal8,391,1,0,0,0,0,1
2804,2804,88.0,Normal,normal8,400,1,0,0,0,0,1
2870,2870,89.0,Normal,normal8,410,1,0,0,0,0,1
2936,2936,90.0,Normal,normal8,422,1,0,0,0,0,1
3003,3003,91.0,Normal,normal8,435,1,0,0,0,0,1
3071,3071,92.0,Normal,normal8,447,1,0,0,0,0,1
3140,3140,93.0,Normal,normal8,460,1,0,0,0,0,1
3209,3209,94.0,Normal,normal8,473,1,0,0,0,0,1
3279,3279,95.0,Normal,normal8,486,1,0,0,0,0,1
3350,3350,96.0,Normal,normal8,499,1,0,0,0,0,1
3421,3421,97.0,Normal,normal8,511,1,0,0,0,0,1
3492,3492,98.0,Normal,normal8,523,1,0,0,0,0,1
3564,3564,99.0,Normal,normal8,534,1,0,0,0,0,1
3636,3636,100.0,Normal,normal8,545,1,0,0,0,0,1
3709,3709,101.0,Normal,normal8,554,1,0,0,0,0,1
3782,3782,102.0,Normal,normal8,562,1,0,0,0,0,1
3855,3855,103.0,Normal,normal8,569,1,0,0,0,0,1
3929,3929,104.0,Normal,normal8,574,1,0,0,0,0,1
4004,4004,105.0,Normal,normal8,577,1,0,0,0,0,1
4079,4079,106.0,Normal,normal8,580,1,0,0,0,0,1
4154,4154,107.0,Normal,normal8,582,1,0,0,0,0,1
4231,4231,108.0,Normal,normal8,585,1,0,0,0,0,1
4309,4309,109.0,Normal,normal8,591,1,0,0,0,0,1
4387,4387,110.0,Normal,normal8,598,1,0,0,0,0,1
4466,4466,111.0,Normal,normal8,607,1,0,0,0,0,1
4546,4546,112.0,Normal,normal8,617,1,0,0,0,0,1
4627,4627,113.0,Normal,normal8,628,1,0,0,0,0,1
4708,4708,114.0,Normal,normal8,638,1,0,0,0,0,1
4790,4790,115.0,Normal,normal8,648,1,0,0,0,0,1
4873,4873,116.0,Normal,normal8,657,1,0,0,0,0,1
4957,4957,117.0,Normal,normal8,665,1,0,0,0,0,1
5041,5041,118.0,Normal,normal8,671,1,0,0,0,0,1
5126,5126,119.0,Normal,normal8,675,1,0,0,0,0,1
5212,5212,120.0,Normal,normal8,678,1,0,0,0,0,1
5299,5299,121.0,Normal,normal8,681,1,0,0,0,0,1
5386,5386,122.0,Normal,normal8,682,1,0,0,0,0,1
5474,5474,123.0,Normal,normal8,686,1,0,0,0,0,1
5563,5563,124.0,Normal,normal8,691,1,0,0,0,0,1
5653,5653,125.0,Normal,normal8,697,1,0,0,0,0,1
5743,5743,126.0,Normal,normal8,705,1,0,0,0,0,1
5834,5834,127.0,Normal,normal8,714,1,0,0,0,0,1
5926,5926,128.0,Normal,normal8,724,1,0,0,0,0,1
6019,6019,129.0,Normal,normal8,732,1,0,0,0,0,1
6112,6112,130.0,Normal,normal8,740,1,0,0,0,0,1
6206,6206,131.0,Normal,normal8,745,1,0,0,0,0,1
6301,6301,132.0,Normal,normal8,749,1,0,0,0,0,1
6397,6397,133.0,Normal,normal8,752,1,0,0,0,0,1
6493,6493,134.0,Normal,normal8,754,1,0,0,0,0,1
6590,6590,135.0,Normal,normal8,755,1,0,0,0,0,1
6688,6688,136.0,Normal,normal8,756,1,0,0,0,0,1
6787,6787,137.0,Normal,normal8,757,1,0,0,0,0,1
6886,6886,138.0,Normal,normal8,757,1,0,0,0,0,1
6986,6986,139.0,Normal,normal8,757,1,0,0,0,0,1
7086,7086,140.0,Normal,normal8,757,1,0,0,0,0,1
7186,7186,141.0,Normal,normal8,758,1,0,0,0,0,1
7286,7286,142.0,Normal,normal8,758,1,0,0,0,0,1
7387,7387,143.0,Normal,normal8,758,1,0,0,0,0,1
7489,7489,144.0,Normal,normal8,758,1,0,0,0,0,1
7592,7592,145.0,Normal,normal8,758,1,0,0,0,0,1
7695,7695,146.0,Normal,normal8,758,1,0,0,0,0,1
7799,7799,147.0,Normal,normal8,758,1,0,0,0,0,1
7904,7904,148.0,Normal,normal8,758,1,0,0,0,0,1
8010,8010,149.0,Normal,normal8,758,1,0,0,0,0,1
8116,8116,150.0,Normal,normal8,758,1,0,0,0,0,1
8223,8223,151.0,Normal,normal8,758,1,0,0,0,0,1
8331,8331,152.0,Normal,normal8,758,1,0,0,0,0,1
8440,8440,153.0,Normal,normal8,758,1,0,0,0,0,1
8549,8549,154.0,Normal,normal8,758,1,0,0,0,0,1
8659,8659,155.0,Normal,normal8,758,1,0,0,0,0,1
8770,8770,156.0,Normal,normal8,758,1,0,0,0,0,1
8878,8878,157.0,Normal,normal39,0,0,0,0,0,0,0
8882,8882,157.0,Normal,normal8,758,1,0,0,0,0,1
8990,8990,158.0,Normal,normal39,1,0,0,0,0,0,0
8994,8994,158.0,Normal,normal8,758,1,0,0,0,0,1
9103,9103,159.0,Normal,normal39,5,0,0,0,0,0,0
9107,9107,159.0,Normal,normal8,758,1,0,0,0,0,1
9217,9217,160.0,Normal,normal39,11,0,0,0,0,0,0
9221,9221,160.0,Normal,normal8,758,1,0,0,0,0,1
9331,9331,161.0,Normal,normal39,19,0,0,0,0,0,0
9335,9335,161.0,Normal,normal8,758,1,0,0,0,0,1
9445,9445,162.0,Normal,normal39,29,0,0,0,0,0,0
9449,9449,162.0,Normal,normal8,758,1,0,0,0,0,1
9560,9560,163.0,Normal,normal39,40,0,0,0,0,0,0
9564,9564,163.0,Normal,normal8,758,1,0,0,0,0,1
9675,9675,164.0,Normal,normal39,52,0,0,0,0,0,0
9679,9679,164.0,Normal,normal8,758,1,0,0,0,0,1
9790,9790,165.0,Normal,normal39,65,0,0,0,0,0,0
9795,9795,165.0,Normal,normal8,760,1,0,0,0,0,1
9906,9906,166.0,Normal,normal39,78,0,0,0,0,0,0
9911,9911,166.0,Normal,normal8,764,1,0,0,0,0,1
10022,10022,167.0,Normal,normal39,92,0,0,0,0,0,0
10027,10027,167.0,Normal,normal8,770,1,0,0,0,0,1
10139,10139,168.0,Normal,normal39,106,0,0,0,0,0,0
10144,10144,168.0,Normal,normal8,777,1,0,0,0,0,1
10256,10256,169.0,Normal,normal39,120,0,0,0,0,0,0
10263,10263,169.0,Normal,normal8,786,1,0,0,0,0,1
10376,10376,170.0,Normal,normal39,134,0,0,0,0,0,0
10383,10383,170.0,Normal,normal8,795,1,0,0,0,0,1
10497,10497,171.0,Normal,normal39,148,0,0,0,0,0,0
10504,10504,171.0,Normal,normal8,804,1,0,0,0,0,1
10620,10620,172.0,Normal,normal39,161,0,0,0,0,0,0
10627,10627,172.0,Normal,normal8,813,1,0,0,0,0,1
10743,10743,173.0,Normal,normal39,175,0,0,0,0,0,0
10751,10751,173.0,Normal,normal8,820,1,0,0,0,0,1
10867,10867,174.0,Normal,normal39,189,0,0,0,0,0,0
10875,10875,174.0,Normal,normal8,825,1,0,0,0,0,1
10992,10992,175.0,Normal,normal39,203,0,0,0,0,0,0
11000,11000,175.0,Normal,normal8,830,1,0,0,0,0,1
11118,11118,176.0,Normal,normal39,213,0,0,0,0,1,1
11126,11126,176.0,Normal,normal8,833,1,0,0,0,0,1
11244,11244,177.0,Normal,normal39,220,0,0,0,0,1,1
11253,11253,177.0,Normal,normal8,835,1,0,0,0,0,1
11371,11371,178.0,Normal,normal39,225,0,0,0,0,1,1
11380,11380,178.0,Normal,normal8,836,1,0,0,0,0,1
11498,11498,179.0,Normal,normal39,229,0,0,0,0,1,1
11507,11507,179.0,Normal,normal8,837,1,0,0,0,0,1
11626,11626,180.0,Normal,normal39,232,0,0,0,0,1,1
11635,11635,180.0,Normal,normal8,837,1,0,0,0,0,1
11754,11754,181.0,Normal,normal39,234,0,0,0,0,1,1
11764,11764,181.0,Normal,normal8,838,1,0,0,0,0,1
11883,11883,182.0,Normal,normal39,235,0,0,0,0,1,1
11893,11893,182.0,Normal,normal8,838,1,0,0,0,0,1
12013,12013,183.0,Normal,normal39,236,0,0,0,0,1,1
12023,12023,183.0,Normal,normal8,838,1,0,0,0,0,1
12144,12144,184.0,Normal,normal39,237,0,0,0,0,1,1
12154,12154,184.0,Normal,normal8,838,1,0,0,0,0,1
12275,12275,185.0,Normal,normal39,237,0,0,0,0,1,1
12286,12286,185.0,Normal,normal8,838,1,0,0,0,0,1
12407,12407,186.0,Normal,normal39,237,0,0,0,0,1,1
12418,12418,186.0,Normal,normal8,838,1,0,0,0,0,1
12540,12540,187.0,Normal,normal39,237,0,0,0,0,1,1
12551,12551,187.0,Normal,normal8,840,1,0,0,0,0,1
12674,12674,188.0,Normal,normal39,237,0,0,0,0,1,1
12685,12685,188.0,Normal,normal8,845,1,0,0,0,0,1
12808,12808,189.0,Normal,normal39,237,0,0,0,0,1,1
12819,12819,189.0,Normal,normal8,851,1,0,0,0,0,1
12942,12942,190.0,Normal,normal39,237,0,0,0,0,1,1
12953,12953,190.0,Normal,normal8,858,1,0,0,0,0,1
13077,13077,191.0,Normal,normal39,238,0,0,0,0,1,1
13088,13088,191.0,Normal,normal8,868,1,0,0,0,0,1
13212,13212,192.0,Normal,normal39,238,0,0,0,0,1,1
13223,13223,192.0,Normal,normal8,879,1,0,0,0,0,1
13347,13347,193.0,Normal,normal39,238,0,0,0,0,1,1
13360,13360,193.0,Normal,normal8,891,1,0,0,0,0,1
13484,13484,194.0,Normal,normal39,238,0,0,0,0,1,1
13497,13497,194.0,Normal,normal8,904,1,0,0,0,0,1
13621,13621,195.0,Normal,normal39,238,0,0,0,0,1,1
13634,13634,195.0,Normal,normal8,917,1,0,0,0,0,1
13760,13760,196.0,Normal,normal39,240,0,0,0,0,1,1
13773,13773,196.0,Normal,normal8,931,1,0,0,0,0,1
13899,13899,197.0,Normal,normal39,244,0,0,0,0,1,1
13913,13913,197.0,Normal,normal8,945,1,0,0,0,0,1
14039,14039,198.0,Normal,normal39,250,0,0,0,0,1,1
14053,14053,198.0,Normal,normal8,958,1,0,0,0,0,1
14181,14181,199.0,Normal,normal39,257,0,0,0,0,1,1
14195,14195,199.0,Normal,normal8,972,1,0,0,0,0,1
14324,14324,200.0,Normal,normal39,267,0,0,0,0,1,1
14338,14338,200.0,Normal,normal8,985,1,0,0,0,0,1
14467,14467,201.0,Normal,normal39,277,0,0,0,0,1,1
14482,14482,201.0,Normal,normal8,998,1,0,0,0,0,1
14611,14611,202.0,Normal,normal39,288,0,0,0,0,1,1
14626,14626,202.0,Normal,normal8,1011,1,0,0,0,0,1
14756,14756,203.0,Normal,normal39,299,0,0,0,0,1,1
14771,14771,203.0,Normal,normal8,1023,1,0,0,0,0,1
14902,14902,204.0,Normal,normal39,309,0,0,0,0,1,1
14917,14917,204.0,Normal,normal8,1035,1,0,0,0,0,1
15048,15048,205.0,Normal,normal39,318,0,0,0,0,1,1
15064,15064,205.0,Normal,normal8,1046,1,0,0,0,0,1
15195,15195,206.0,Normal,normal39,326,0,0,0,0,1,1
15211,15211,206.0,Normal,normal8,1057,1,0,0,0,0,1
15343,15343,207.0,Normal,normal39,335,0,0,0,0,1,1
15359,15359,207.0,Normal,normal8,1066,1,0,0,0,0,1
15492,15492,208.0,Normal,normal39,343,0,0,0,0,1,1
15508,15508,208.0,Normal,normal8,1074,1,0,0,0,0,1
15641,15641,209.0,Normal,normal39,352,1,0,0,0,1,2
15658,15658,209.0,Normal,normal8,1080,1,0,0,0,0,1
15791,15791,210.0,Normal,normal39,361,1,0,0,0,1,2
15808,15808,210.0,Normal,normal8,1089,1,0,0,0,0,1
15942,15942,211.0,Normal,normal39,371,1,0,0,0,1,2
15959,15959,211.0,Normal,normal8,1099,1,0,0,0,0,1
16094,16094,212.0,Normal,normal39,383,1,0,0,0,1,2
16111,16111,212.0,Normal,normal8,1110,1,0,0,0,0,1
16246,16246,213.0,Normal,normal39,395,1,0,0,0,1,2
16264,16264,213.0,Normal,normal8,1122,1,0,0,0,0,1
16399,16399,214.0,Normal,normal39,408,1,0,0,0,1,2
16417,16417,214.0,Normal,normal8,1135,1,0,0,0,0,1
16553,16553,215.0,Normal,normal39,422,1,0,0,0,1,2
16571,16571,215.0,Normal,normal8,1149,1,0,0,0,0,1
16708,16708,216.0,Normal,normal39,435,1,0,0,0,1,2
16726,16726,216.0,Normal,normal8,1162,1,0,0,0,0,1
16863,16863,217.0,Normal,normal39,449,1,0,0,0,1,2
16882,16882,217.0,Normal,normal8,1176,1,0,0,0,0,1
17019,17019,218.0,Normal,normal39,463,1,0,0,0,1,2
17038,17038,218.0,Normal,normal8,1190,1,0,0,0,0,1
17176,17176,219.0,Normal,normal39,477,1,0,0,0,1,2
17195,17195,219.0,Normal,normal8,1204,1,0,0,0,0,1
17334,17334,220.0,Normal,normal39,491,1,0,0,0,1,2
17353,17353,220.0,Normal,normal8,1218,1,0,0,0,0,1
17492,17492,221.0,Normal,normal39,505,1,0,0,0,1,2
17512,17512,221.0,Normal,normal8,1231,1,0,0,0,0,1
17651,17651,222.0,Normal,normal39,519,1,0,0,0,1,2
17671,17671,222.0,Normal,normal8,1244,1,0,0,0,0,1
17811,17811,223.0,Normal,normal39,533,1,0,0,0,1,2
17831,17831,223.0,Normal,normal8,1258,1,0,0,0,0,1
17972,17972,224.0,Normal,normal39,547,1,0,0,0,1,2
17992,17992,224.0,Normal,normal8,1270,1,0,0,0,0,1
18133,18133,225.0,Normal,normal39,561,1,0,0,0,1,2
18154,18154,225.0,Normal,normal8,1283,1,0,0,0,0,1
18295,18295,226.0,Normal,normal39,575,1,0,0,0,1,2
18316,18316,226.0,Normal,normal8,1295,1,0,0,0,0,1
18457,18457,227.0,Normal,normal39,589,1,0,0,0,1,2
18478,18478,227.0,Normal,normal8,1307,1,0,0,0,0,1
18620,18620,228.0,Normal,normal39,603,1,0,0,0,1,2
