,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
11,11,6.0,Slow,slow0,0,0,0,0,0,0,0
15,15,7.0,Slow,slow0,0,0,0,0,0,0,0
20,20,8.0,Slow,slow0,2,0,0,0,0,0,0
26,26,9.0,Slow,slow0,5,0,0,0,0,0,0
33,33,10.0,Slow,slow0,9,0,0,0,0,0,0
41,41,11.0,Slow,slow0,13,0,0,0,0,0,0
49,49,12.0,Slow,slow0,19,0,0,0,0,0,0
58,58,13.0,Slow,slow0,25,0,0,0,0,0,0
67,67,14.0,Slow,slow0,33,0,0,0,0,0,0
76,76,15.0,Slow,slow0,41,0,0,0,0,0,0
86,86,16.0,Slow,slow0,49,0,0,0,0,0,0
97,97,17.0,Slow,slow0,58,0,0,0,0,0,0
108,108,18.0,Slow,slow0,66,0,0,0,0,0,0
120,120,19.0,Slow,slow0,75,0,0,0,0,0,0
133,133,20.0,Slow,slow0,82,0,0,0,0,0,0
147,147,21.0,Slow,slow0,90,0,0,0,0,0,0
161,161,22.0,Slow,slow0,96,0,0,0,0,0,0
176,176,23.0,Slow,slow0,103,0,0,0,0,0,0
192,192,24.0,Slow,slow0,108,0,0,0,0,0,0
209,209,25.0,Slow,slow0,112,0,0,0,0,0,0
226,226,26.0,Slow,slow0,116,0,0,0,0,0,0
244,244,27.0,Slow,slow0,119,0,0,0,0,0,0
263,263,28.0,Slow,slow0,121,0,0,0,0,0,0
283,283,29.0,Slow,slow0,122,0,0,0,0,0,0
303,303,30.0,Slow,slow0,125,0,0,0,0,0,0
323,323,31.0,Slow,slow0,128,0,0,0,0,0,0
345,345,32.0,Slow,slow0,132,0,0,0,0,0,0
368,368,33.0,Slow,slow0,137,0,0,0,0,0,0
391,391,34.0,Slow,slow0,143,0,0,0,0,0,0
415,415,35.0,Slow,slow0,150,0,0,0,0,0,0
440,440,36.0,Slow,slow0,158,0,0,0,0,0,0
466,466,37.0,Slow,slow0,166,0,0,0,0,0,0
492,492,38.0,Slow,slow0,175,0,0,0,0,0,0
519,519,39.0,Slow,slow0,184,0,0,0,0,0,0
547,547,40.0,Slow,slow0,194,0,0,0,0,0,0
576,576,41.0,Slow,slow0,204,0,0,0,0,0,0
605,605,42.0,Slow,slow0,213,0,0,0,0,0,0
636,636,43.0,Slow,slow0,223,0,0,0,0,0,0
667,667,44.0,Slow,slow0,233,0,0,0,0,0,0
700,700,45.0,Slow,slow0,242,0,0,0,0,0,0
733,733,46.0,Slow,slow0,251,0,0,0,0,0,0
766,766,47.0,Slow,slow0,258,0,0,0,0,0,0
800,800,48.0,Slow,slow0,265,0,0,0,0,0,0
835,835,49.0,Slow,slow0,271,0,0,0,0,0,0
870,870,50.0,Slow,slow0,276,0,0,0,0,0,0
906,906,51.0,Slow,slow0,280,0,0,0,0,0,0
