,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
2864,2864,89.0,Normal,normal22,0,0,0,0,0,0,0
2930,2930,90.0,Normal,normal22,1,0,0,0,0,0,0
2997,2997,91.0,Normal,normal22,5,0,0,0,0,0,0
3065,3065,92.0,Normal,normal22,11,0,0,0,0,0,0
3133,3133,93.0,Normal,normal22,19,0,0,0,0,0,0
3202,3202,94.0,Normal,normal22,29,0,0,0,0,0,0
3272,3272,95.0,Normal,normal22,40,0,0,0,0,0,0
3343,3343,96.0,Normal,normal22,52,0,0,0,0,0,0
3414,3414,97.0,Normal,normal22,65,0,0,0,0,0,0
3485,3485,98.0,Normal,normal22,78,0,0,0,0,0,0
3557,3557,99.0,Normal,normal22,92,0,0,0,0,0,0
3629,3629,100.0,Normal,normal22,106,0,0,0,0,0,0
3701,3701,101.0,Normal,normal22,119,0,0,0,0,0,0
3774,3774,102.0,Normal,normal22,133,0,0,0,0,0,0
3847,3847,103.0,Normal,normal22,147,0,0,0,0,0,0
3921,3921,104.0,Normal,normal22,161,0,0,0,0,0,0
3995,3995,105.0,Normal,normal22,175,0,0,0,0,0,0
4070,4070,106.0,Normal,normal22,189,0,0,0,0,0,0
4145,4145,107.0,Normal,normal22,203,0,0,0,0,0,0
4222,4222,108.0,Normal,normal22,217,0,0,0,0,0,0
4299,4299,109.0,Normal,normal22,231,0,0,0,0,0,0
4377,4377,110.0,Normal,normal22,245,0,0,0,0,0,0
4456,4456,111.0,Normal,normal22,259,0,0,0,0,0,0
4536,4536,112.0,Normal,normal22,273,0,0,0,0,0,0
4616,4616,113.0,Normal,normal22,287,0,0,0,0,0,0
4697,4697,114.0,Normal,normal22,301,0,0,0,0,0,0
4779,4779,115.0,Normal,normal22,314,0,0,0,0,0,0
4862,4862,116.0,Normal,normal22,328,0,0,0,0,0,0
4945,4945,117.0,Normal,normal22,342,0,0,0,0,0,0
5029,5029,118.0,Normal,normal22,356,0,0,0,0,0,0
5114,5114,119.0,Normal,normal22,370,0,0,0,0,0,0
5200,5200,120.0,Normal,normal22,384,0,0,0,0,0,0
5286,5286,121.0,Normal,normal22,398,0,0,0,0,0,0
5373,5373,122.0,Normal,normal22,412,0,0,0,0,0,0
5461,5461,123.0,Normal,normal22,426,0,0,0,0,0,0
5550,5550,124.0,Normal,normal22,440,0,0,0,0,0,0
5639,5639,125.0,Normal,normal22,453,0,0,0,0,0,0
5729,5729,126.0,Normal,normal22,467,0,0,0,0,0,0
5820,5820,127.0,Normal,normal22,481,0,0,0,0,0,0
5912,5912,128.0,Normal,normal22,495,0,0,0,0,0,0
6004,6004,129.0,Normal,normal22,509,0,0,0,0,0,0
6097,6097,130.0,Normal,normal22,522,0,0,0,0,0,0
6191,6191,131.0,Normal,normal22,536,0,0,0,0,0,0
6286,6286,132.0,Normal,normal22,550,0,0,0,0,0,0
6381,6381,133.0,Normal,normal22,563,0,0,0,0,0,0
6477,6477,134.0,Normal,normal22,577,0,0,0,0,0,0
6574,6574,135.0,Normal,normal22,591,0,0,0,0,0,0
6672,6672,136.0,Normal,normal22,604,0,0,0,0,0,0
6770,6770,137.0,Normal,normal22,618,0,0,0,0,0,0
6869,6869,138.0,Normal,normal22,631,0,0,0,0,0,0
6969,6969,139.0,Normal,normal22,644,0,0,0,0,0,0
7070,7070,140.0,Normal,normal22,657,0,0,0,0,0,0
7169,7169,141.0,Normal,normal22,670,0,0,0,0,0,0
7182,7182,141.0,Normal,normal35,0,0,0,0,0,0,0
7269,7269,142.0,Normal,normal22,683,0,0,0,0,0,0
7282,7282,142.0,Normal,normal35,1,0,0,0,0,0,0
7370,7370,143.0,Normal,normal22,695,0,0,0,0,0,0
7383,7383,143.0,Normal,normal35,5,0,0,0,0,0,0
7472,7472,144.0,Normal,normal22,706,0,0,0,0,0,0
7485,7485,144.0,Normal,normal35,11,0,0,0,0,0,0
7574,7574,145.0,Normal,normal22,717,0,0,0,0,0,0
7587,7587,145.0,Normal,normal35,19,0,0,0,0,0,0
7588,7588,145.0,Normal,normal36,0,0,0,0,0,0,0
