,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
164,164,22.0,Slow,slow4,0,0,0,0,0,0,0
179,179,23.0,Slow,slow4,0,0,0,0,0,0,0
195,195,24.0,Slow,slow4,2,0,0,0,0,0,0
212,212,25.0,Slow,slow4,5,0,0,0,0,0,0
229,229,26.0,Slow,slow4,9,0,0,0,0,0,0
247,247,27.0,Slow,slow4,13,0,0,0,0,0,0
266,266,28.0,Slow,slow4,19,0,0,0,0,0,0
286,286,29.0,Slow,slow4,26,0,0,0,0,0,0
306,306,30.0,Slow,slow4,33,0,0,0,0,0,0
326,326,31.0,Slow,slow4,41,0,0,0,0,0,0
348,348,32.0,Slow,slow4,50,0,0,0,0,0,0
371,371,33.0,Slow,slow4,60,0,0,0,0,0,0
394,394,34.0,Slow,slow4,70,0,0,0,0,0,0
418,418,35.0,Slow,slow4,81,0,0,0,0,0,0
443,443,36.0,Slow,slow4,92,0,0,0,0,0,0
469,469,37.0,Slow,slow4,103,0,0,0,0,0,0
495,495,38.0,Slow,slow4,114,0,0,0,0,0,0
522,522,39.0,Slow,slow4,125,0,0,0,0,0,0
550,550,40.0,Slow,slow4,137,0,0,0,0,0,0
579,579,41.0,Slow,slow4,149,0,0,0,0,0,0
608,608,42.0,Slow,slow4,160,0,0,0,0,0,0
639,639,43.0,Slow,slow4,172,0,0,0,0,0,0
669,669,44.0,Slow,slow10,0,0,0,0,0,0,0
671,671,44.0,Slow,slow4,184,0,0,0,0,0,0
702,702,45.0,Slow,slow10,0,0,0,0,0,0,0
704,704,45.0,Slow,slow4,196,0,0,0,0,0,0
735,735,46.0,Slow,slow10,2,0,0,0,0,0,0
737,737,46.0,Slow,slow4,207,0,0,0,0,0,0
768,768,47.0,Slow,slow10,5,0,0,0,0,0,0
770,770,47.0,Slow,slow4,219,0,0,0,0,0,0
802,802,48.0,Slow,slow10,9,0,0,0,0,0,0
804,804,48.0,Slow,slow4,231,0,0,0,0,0,0
837,837,49.0,Slow,slow10,14,0,0,0,0,0,0
839,839,49.0,Slow,slow4,243,0,0,0,0,0,0
872,872,50.0,Slow,slow10,19,0,0,0,0,0,0
875,875,50.0,Slow,slow4,255,0,0,0,0,0,0
908,908,51.0,Slow,slow10,26,0,0,0,0,0,0
911,911,51.0,Slow,slow4,267,0,0,0,0,0,0
945,945,52.0,Slow,slow10,33,0,0,0,0,0,0
949,949,52.0,Slow,slow4,279,0,0,0,0,0,0
984,984,53.0,Slow,slow10,41,0,0,0,0,0,0
988,988,53.0,Slow,slow4,291,0,0,0,0,0,0
1023,1023,54.0,Slow,slow10,50,0,0,0,0,0,0
1027,1027,54.0,Slow,slow4,303,0,0,0,0,0,0
1063,1063,55.0,Slow,slow10,60,0,0,0,0,0,0
1068,1068,55.0,Slow,slow4,315,0,0,0,0,0,0
1104,1104,56.0,Slow,slow10,69,0,0,0,0,0,0
1110,1110,56.0,Slow,slow4,327,0,0,0,0,0,0
1147,1147,57.0,Slow,slow10,80,0,0,0,0,0,0
1153,1153,57.0,Slow,slow4,339,0,0,0,0,0,0
1190,1190,58.0,Slow,slow10,90,0,0,0,0,0,0
1196,1196,58.0,Slow,slow4,351,0,0,0,0,0,0
1233,1233,59.0,Slow,slow10,101,0,0,0,0,0,0
1239,1239,59.0,Slow,slow4,363,0,0,0,0,0,0
1277,1277,60.0,Slow,slow10,112,0,0,0,0,0,0
1283,1283,60.0,Slow,slow4,375,0,0,0,0,0,0
1322,1322,61.0,Slow,slow10,124,0,0,0,0,0,0
1328,1328,61.0,Slow,slow4,387,0,0,0,0,0,0
1367,1367,62.0,Slow,slow10,135,0,0,0,0,0,0
1374,1374,62.0,Slow,slow4,398,0,0,0,0,0,0
1413,1413,63.0,Slow,slow10,146,0,0,0,0,0,0
1420,1420,63.0,Slow,slow4,410,0,0,0,0,0,0
1460,1460,64.0,Slow,slow10,158,0,0,0,0,0,0
1467,1467,64.0,Slow,slow4,422,0,0,0,0,0,0
1508,1508,65.0,Slow,slow10,169,0,0,0,0,0,0
1515,1515,65.0,Slow,slow4,434,0,0,0,0,0,0
1556,1556,66.0,Slow,slow10,181,0,0,0,0,0,0
1564,1564,66.0,Slow,slow4,446,0,0,0,0,0,0
1605,1605,67.0,Slow,slow10,193,0,0,0,0,0,0
1613,1613,67.0,Slow,slow4,458,0,0,0,0,0,0
1655,1655,68.0,Slow,slow10,204,0,0,0,0,0,0
1663,1663,68.0,Slow,slow4,470,0,0,0,0,0,0
1706,1706,69.0,Slow,slow10,216,0,0,0,0,0,0
1714,1714,69.0,Slow,slow4,482,0,0,0,0,0,0
1757,1757,70.0,Slow,slow10,228,0,0,0,0,0,0
1763,1763,70.0,Slow,slow16,0,0,0,0,0,0,0
1766,1766,70.0,Slow,slow4,494,0,0,0,0,0,0
1809,1809,71.0,Slow,slow10,239,0,0,0,0,0,0
1815,1815,71.0,Slow,slow16,0,0,0,0,0,0,0
1818,1818,71.0,Slow,slow4,506,0,0,0,0,0,0
1862,1862,72.0,Slow,slow10,251,0,0,0,0,0,0
1868,1868,72.0,Slow,slow16,2,0,0,0,0,0,0
1871,1871,72.0,Slow,slow4,518,0,0,0,0,0,0
1916,1916,73.0,Slow,slow10,263,0,0,0,0,0,0
1922,1922,73.0,Slow,slow16,5,0,0,0,0,0,0
1925,1925,73.0,Slow,slow4,530,0,0,0,0,0,0
1970,1970,74.0,Slow,slow10,275,0,0,0,0,0,0
1976,1976,74.0,Slow,slow16,9,0,0,0,0,0,0
1980,1980,74.0,Slow,slow4,542,0,0,0,0,0,0
2025,2025,75.0,Slow,slow10,286,0,0,0,0,0,0
2031,2031,75.0,Slow,slow16,13,0,0,0,0,0,0
2035,2035,75.0,Slow,slow4,554,0,0,0,0,0,0
2081,2081,76.0,Slow,slow10,298,0,0,0,0,0,0
2087,2087,76.0,Slow,slow16,19,0,0,0,0,0,0
2091,2091,76.0,Slow,slow4,566,0,0,0,0,0,0
2138,2138,77.0,Slow,slow10,310,0,0,0,0,0,0
2144,2144,77.0,Slow,slow16,26,0,0,0,0,0,0
2148,2148,77.0,Slow,slow4,578,0,0,0,0,0,0
2195,2195,78.0,Slow,slow10,322,0,0,0,0,0,0
2201,2201,78.0,Slow,slow16,33,0,0,0,0,0,0
2205,2205,78.0,Slow,slow4,590,0,0,0,0,0,0
2252,2252,79.0,Slow,slow10,334,0,0,0,0,0,0
2258,2258,79.0,Slow,slow16,41,0,0,0,0,0,0
2262,2262,79.0,Slow,slow4,602,0,0,0,0,0,0
2310,2310,80.0,Slow,slow10,345,0,0,0,0,0,0
2316,2316,80.0,Slow,slow16,50,0,0,0,0,0,0
2321,2321,80.0,Slow,slow4,614,0,0,0,0,0,0
2370,2370,81.0,Slow,slow10,357,0,0,0,0,0,0
2376,2376,81.0,Slow,slow16,59,0,0,0,0,0,0
2381,2381,81.0,Slow,slow4,626,0,0,0,0,0,0
2430,2430,82.0,Slow,slow10,369,0,0,0,0,0,0
2436,2436,82.0,Slow,slow16,69,0,0,0,0,0,0
2442,2442,82.0,Slow,slow4,638,0,0,0,0,0,0
2491,2491,83.0,Slow,slow10,381,0,0,0,0,0,0
2497,2497,83.0,Slow,slow16,79,0,0,0,0,0,0
2503,2503,83.0,Slow,slow4,650,0,0,0,0,0,0
2553,2553,84.0,Slow,slow10,393,0,0,0,0,0,0
2559,2559,84.0,Slow,slow16,89,0,0,0,0,0,0
2565,2565,84.0,Slow,slow4,660,0,0,0,0,0,0
2616,2616,85.0,Slow,slow10,404,0,0,0,0,0,0
2622,2622,85.0,Slow,slow16,99,0,0,0,0,0,0
2628,2628,85.0,Slow,slow4,667,0,0,0,0,0,0
2679,2679,86.0,Slow,slow10,416,0,0,0,0,0,0
2685,2685,86.0,Slow,slow16,109,0,0,0,0,0,0
2692,2692,86.0,Slow,slow4,674,0,0,0,0,0,0
2743,2743,87.0,Slow,slow10,428,0,0,0,0,0,0
2749,2749,87.0,Slow,slow16,119,0,0,0,0,0,0
2756,2756,87.0,Slow,slow4,678,0,0,0,0,0,0
2808,2808,88.0,Slow,slow10,440,0,0,0,0,0,0
