,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
4173,4173,107.0,Slow,slow25,0,0,0,0,0,0,0
4250,4250,108.0,Slow,slow25,0,0,0,0,0,0,0
4328,4328,109.0,Slow,slow25,1,0,0,0,0,0,0
4406,4406,110.0,Slow,slow25,2,0,0,0,0,0,0
4485,4485,111.0,Slow,slow25,5,0,0,0,0,0,0
4565,4565,112.0,Slow,slow25,8,0,0,0,0,0,0
4646,4646,113.0,Slow,slow25,12,0,0,0,0,0,0
4727,4727,114.0,Slow,slow25,18,0,0,0,0,0,0
4809,4809,115.0,Slow,slow25,24,0,0,0,0,0,0
4892,4892,116.0,Slow,slow25,31,0,0,0,0,0,0
4976,4976,117.0,Slow,slow25,39,0,0,0,0,0,0
5060,5060,118.0,Slow,slow25,47,0,0,0,0,0,0
5145,5145,119.0,Slow,slow25,56,0,0,0,0,0,0
5231,5231,120.0,Slow,slow25,66,0,0,0,0,0,0
5318,5318,121.0,Slow,slow25,77,0,0,0,0,0,0
5405,5405,122.0,Slow,slow25,88,0,0,0,0,0,0
5493,5493,123.0,Slow,slow25,99,0,0,0,0,0,0
5582,5582,124.0,Slow,slow25,110,0,0,0,0,0,0
5672,5672,125.0,Slow,slow25,121,0,0,0,0,0,0
5762,5762,126.0,Slow,slow25,133,0,0,0,0,0,0
5853,5853,127.0,Slow,slow25,144,0,0,0,0,0,0
5945,5945,128.0,Slow,slow25,155,0,0,0,0,0,0
6038,6038,129.0,Slow,slow25,167,0,0,0,0,0,0
6131,6131,130.0,Slow,slow25,178,0,0,0,0,0,0
6225,6225,131.0,Slow,slow25,189,0,0,0,0,0,0
6320,6320,132.0,Slow,slow25,200,0,0,0,0,0,0
6416,6416,133.0,Slow,slow25,210,0,0,0,0,0,0
6512,6512,134.0,Slow,slow25,220,0,0,0,0,0,0
6609,6609,135.0,Slow,slow25,230,0,0,0,0,0,0
6707,6707,136.0,Slow,slow25,240,0,0,0,0,0,0
6806,6806,137.0,Slow,slow25,249,0,0,0,0,0,0
6905,6905,138.0,Slow,slow25,257,0,0,0,0,0,0
7005,7005,139.0,Slow,slow25,264,0,0,0,0,0,0
7105,7105,140.0,Slow,slow25,270,0,0,0,0,0,0
7205,7205,141.0,Slow,slow25,275,0,0,0,0,0,0
7305,7305,142.0,Slow,slow25,279,0,0,0,0,0,0
7406,7406,143.0,Slow,slow25,282,0,0,0,0,0,0
7508,7508,144.0,Slow,slow25,284,0,0,0,0,0,0
7611,7611,145.0,Slow,slow25,286,0,0,0,0,0,0
7714,7714,146.0,Slow,slow25,287,0,0,0,0,0,0
7818,7818,147.0,Slow,slow25,288,0,0,0,0,0,0
7923,7923,148.0,Slow,slow25,289,0,0,0,0,0,0
8029,8029,149.0,Slow,slow25,289,0,0,0,0,0,0
8135,8135,150.0,Slow,slow25,289,0,0,0,0,0,0
8242,8242,151.0,Slow,slow25,290,0,0,0,0,0,0
8350,8350,152.0,Slow,slow25,290,0,0,0,0,0,0
8459,8459,153.0,Slow,slow25,290,0,0,0,0,0,0
8568,8568,154.0,Slow,slow25,290,0,0,0,0,0,0
8678,8678,155.0,Slow,slow25,290,0,0,0,0,0,0
8789,8789,156.0,Slow,slow25,290,0,0,0,0,0,0
8901,8901,157.0,Slow,slow25,290,0,0,0,0,0,0
9013,9013,158.0,Slow,slow25,290,0,0,0,0,0,0
9126,9126,159.0,Slow,slow25,290,0,0,0,0,0,0
9240,9240,160.0,Slow,slow25,290,0,0,0,0,0,0
9354,9354,161.0,Slow,slow25,290,0,0,0,0,0,0
9468,9468,162.0,Slow,slow25,290,0,0,0,0,0,0
9583,9583,163.0,Slow,slow25,290,0,0,0,0,0,0
9698,9698,164.0,Slow,slow25,290,0,0,0,0,0,0
9814,9814,165.0,Slow,slow25,290,0,0,0,0,0,0
9930,9930,166.0,Slow,slow25,290,0,0,0,0,0,0
10046,10046,167.0,Slow,slow25,290,0,0,0,0,0,0
