,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
616,616,43.0,Dangerous,dang10,0,0,0,0,0,0,0
647,647,44.0,Dangerous,dang10,3,0,1,0,0,0,1
679,679,45.0,Dangerous,dang10,8,0,1,0,0,0,1
712,712,46.0,Dangerous,dang10,15,0,2,0,0,0,2
745,745,47.0,Dangerous,dang10,25,0,3,0,0,0,3
778,778,48.0,Dangerous,dang10,36,0,4,0,0,0,4
812,812,49.0,Dangerous,dang10,48,0,5,0,0,0,5
847,847,50.0,Dangerous,dang10,61,0,6,0,0,0,6
883,883,51.0,Dangerous,dang10,75,0,6,0,0,0,6
919,919,52.0,Dangerous,dang10,88,0,7,0,0,0,7
957,957,53.0,Dangerous,dang10,102,0,8,0,0,0,8
996,996,54.0,Dangerous,dang10,116,0,9,0,0,0,9
1035,1035,55.0,Dangerous,dang10,130,0,10,0,0,0,10
1076,1076,56.0,Dangerous,dang10,144,0,11,0,0,0,11
1118,1118,57.0,Dangerous,dang10,158,0,12,0,0,0,12
1161,1161,58.0,Dangerous,dang10,172,0,13,0,0,0,13
1204,1204,59.0,Dangerous,dang10,186,0,14,0,0,0,14
1247,1247,60.0,Dangerous,dang10,200,0,15,0,0,0,15
1291,1291,61.0,Dangerous,dang10,214,0,16,0,0,0,16
1336,1336,62.0,Dangerous,dang10,228,0,17,0,0,0,17
1382,1382,63.0,Dangerous,dang10,242,0,18,0,0,0,18
1428,1428,64.0,Dangerous,dang10,256,0,19,0,0,0,19
1475,1475,65.0,Dangerous,dang10,270,0,20,0,0,0,20
1523,1523,66.0,Dangerous,dang10,284,0,21,0,0,0,21
1572,1572,67.0,Dangerous,dang10,298,0,22,0,0,0,22
1621,1621,68.0,Dangerous,dang10,312,0,23,0,0,0,23
1671,1671,69.0,Dangerous,dang10,326,0,24,0,0,0,24
1722,1722,70.0,Dangerous,dang10,340,0,25,0,0,0,25
