,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
0,0,1.0,Normal,normal0,0,0,0,0,0,0,0
1,1,2.0,Normal,normal0,1,0,0,0,0,0,0
2,2,3.0,Normal,normal0,5,0,0,0,0,0,0
4,4,4.0,Normal,normal0,11,0,0,0,0,0,0
6,6,5.0,Normal,normal0,19,0,0,0,0,0,0
9,9,6.0,Normal,normal0,28,0,0,0,0,0,0
13,13,7.0,Normal,normal0,39,0,0,0,0,0,0
18,18,8.0,Normal,normal0,50,0,0,0,0,0,0
23,23,9.0,Normal,normal0,61,0,0,0,0,0,0
30,30,10.0,Normal,normal0,72,0,0,0,0,0,0
38,38,11.0,Normal,normal0,83,0,0,0,0,0,0
46,46,12.0,Normal,normal0,93,0,0,0,0,0,0
54,54,13.0,Normal,normal0,101,0,0,0,0,0,0
63,63,14.0,Normal,normal0,108,0,0,0,0,0,0
72,72,15.0,Normal,normal0,113,0,0,0,0,0,0
82,82,16.0,Normal,normal0,117,0,0,0,0,0,0
92,92,17.0,Normal,normal0,120,0,0,0,0,0,0
103,103,18.0,Normal,normal0,122,0,0,0,0,0,0
115,115,19.0,Normal,normal0,126,0,0,0,0,0,0
128,128,20.0,Normal,normal0,132,0,0,0,0,0,0
141,141,21.0,Normal,normal0,139,0,0,0,0,0,0
155,155,22.0,Normal,normal0,148,0,0,0,0,0,0
170,170,23.0,Normal,normal0,158,0,0,0,0,0,0
186,186,24.0,Normal,normal0,169,0,0,0,0,0,0
202,202,25.0,Normal,normal0,181,0,0,0,0,0,0
219,219,26.0,Normal,normal0,194,0,0,0,0,0,0
237,237,27.0,Normal,normal0,206,0,0,0,0,0,0
256,256,28.0,Normal,normal0,218,0,0,0,0,0,0
275,275,29.0,Normal,normal0,230,0,0,0,0,0,0
295,295,30.0,Normal,normal0,241,0,0,0,0,0,0
315,315,31.0,Normal,normal0,251,0,0,0,0,0,0
337,337,32.0,Normal,normal0,261,0,0,0,0,0,0
359,359,33.0,Normal,normal0,268,0,0,0,0,0,0
382,382,34.0,Normal,normal0,275,0,0,0,0,0,0
406,406,35.0,Normal,normal0,280,0,0,0,0,0,0
431,431,36.0,Normal,normal0,283,0,0,0,0,0,0
456,456,37.0,Normal,normal0,285,0,0,0,0,0,0
482,482,38.0,Normal,normal0,287,0,0,0,0,0,0
509,509,39.0,Normal,normal0,291,0,0,0,0,0,0
537,537,40.0,Normal,normal0,296,0,0,0,0,0,0
565,565,41.0,Normal,normal0,304,0,0,0,0,0,0
594,594,42.0,Normal,normal0,313,0,0,0,0,0,0
625,625,43.0,Normal,normal0,324,0,0,0,0,0,0
656,656,44.0,Normal,normal0,336,0,0,0,0,0,0
688,688,45.0,Normal,normal0,349,0,0,0,0,0,0
721,721,46.0,Normal,normal0,362,0,0,0,0,0,0
754,754,47.0,Normal,normal0,376,0,0,0,0,0,0
788,788,48.0,Normal,normal0,389,0,0,0,0,0,0
822,822,49.0,Normal,normal0,403,0,0,0,0,0,0
857,857,50.0,Normal,normal0,417,0,0,0,0,0,0
893,893,51.0,Normal,normal0,431,0,0,0,0,0,0
930,930,52.0,Normal,normal0,445,0,0,0,0,0,0
968,968,53.0,Normal,normal0,459,0,0,0,0,0,0
1007,1007,54.0,Normal,normal0,473,0,0,0,0,0,0
1047,1047,55.0,Normal,normal0,487,0,0,0,0,0,0
1088,1088,56.0,Normal,normal0,501,0,0,0,0,0,0
1130,1130,57.0,Normal,normal0,514,0,0,0,0,0,0
1173,1173,58.0,Normal,normal0,527,0,0,0,0,0,0
1216,1216,59.0,Normal,normal0,538,0,0,0,0,0,0
1260,1260,60.0,Normal,normal0,550,0,0,0,0,0,0
1304,1304,61.0,Normal,normal0,560,0,0,0,0,0,0
1349,1349,62.0,Normal,normal0,569,0,0,0,0,0,0
1395,1395,63.0,Normal,normal0,576,0,0,0,0,0,0
1442,1442,64.0,Normal,normal0,582,0,0,0,0,0,0
1489,1489,65.0,Normal,normal0,586,0,0,0,0,0,0
1537,1537,66.0,Normal,normal0,589,0,0,0,0,0,0
1586,1586,67.0,Normal,normal0,592,0,0,0,0,0,0
1636,1636,68.0,Normal,normal0,596,0,0,0,0,0,0
1686,1686,69.0,Normal,normal0,602,0,0,0,0,0,0
1737,1737,70.0,Normal,normal0,610,0,0,0,0,0,0
1789,1789,71.0,Normal,normal0,619,0,0,0,0,0,0
1842,1842,72.0,Normal,normal0,630,0,0,0,0,0,0
1895,1895,73.0,Normal,normal0,641,0,0,0,0,0,0
1949,1949,74.0,Normal,normal0,653,0,0,0,0,0,0
2004,2004,75.0,Normal,normal0,665,0,0,0,0,0,0
2060,2060,76.0,Normal,normal0,677,0,0,0,0,0,0
2116,2116,77.0,Normal,normal0,688,0,0,0,0,0,0
2173,2173,78.0,Normal,normal0,698,0,0,0,0,0,0
2230,2230,79.0,Normal,normal0,707,0,0,0,0,0,0
2288,2288,80.0,Normal,normal0,715,0,0,0,0,0,0
2347,2347,81.0,Normal,normal0,721,0,0,0,0,0,0
2407,2407,82.0,Normal,normal0,726,0,0,0,0,0,0
2468,2468,83.0,Normal,normal0,730,0,0,0,0,0,0
2530,2530,84.0,Normal,normal0,732,0,0,0,0,0,0
2592,2592,85.0,Normal,normal0,734,0,0,0,0,0,0
2655,2655,86.0,Normal,normal0,737,0,0,0,0,0,0
2719,2719,87.0,Normal,normal0,743,0,0,0,0,0,0
2784,2784,88.0,Normal,normal0,750,0,0,0,0,0,0
2849,2849,89.0,Normal,normal0,760,0,0,0,0,0,0
2915,2915,90.0,Normal,normal0,770,0,0,0,0,0,0
2982,2982,91.0,Normal,normal0,782,0,0,0,0,0,0
3050,3050,92.0,Normal,normal0,794,0,0,0,0,0,0
3118,3118,93.0,Normal,normal0,806,0,0,0,0,0,0
3187,3187,94.0,Normal,normal0,817,0,0,0,0,0,0
3257,3257,95.0,Normal,normal0,829,0,0,0,0,0,0
3328,3328,96.0,Normal,normal0,841,0,0,0,0,0,0
3399,3399,97.0,Normal,normal0,854,0,0,0,0,0,0
3470,3470,98.0,Normal,normal0,866,0,0,0,0,0,0
3542,3542,99.0,Normal,normal0,877,0,0,0,0,0,0
3614,3614,100.0,Normal,normal0,889,0,0,0,0,0,0
3686,3686,101.0,Normal,normal0,899,0,0,0,0,0,0
3759,3759,102.0,Normal,normal0,908,0,0,0,0,0,0
3832,3832,103.0,Normal,normal0,916,0,0,0,0,0,0
3906,3906,104.0,Normal,normal0,922,0,0,0,0,0,0
3980,3980,105.0,Normal,normal0,926,0,0,0,0,0,0
4055,4055,106.0,Normal,normal0,930,0,0,0,0,0,0
4130,4130,107.0,Normal,normal0,932,0,0,0,0,0,0
4207,4207,108.0,Normal,normal0,934,0,0,0,0,0,0
4284,4284,109.0,Normal,normal0,935,0,0,0,0,0,0
4362,4362,110.0,Normal,normal0,935,0,0,0,0,0,0
4441,4441,111.0,Normal,normal0,936,0,0,0,0,0,0
4521,4521,112.0,Normal,normal0,936,0,0,0,0,0,0
4601,4601,113.0,Normal,normal0,936,0,0,0,0,0,0
4682,4682,114.0,Normal,normal0,936,0,0,0,0,0,0
4764,4764,115.0,Normal,normal0,936,0,0,0,0,0,0
4847,4847,116.0,Normal,normal0,936,0,0,0,0,0,0
4930,4930,117.0,Normal,normal0,936,0,0,0,0,0,0
5014,5014,118.0,Normal,normal0,936,0,0,0,0,0,0
5099,5099,119.0,Normal,normal0,936,0,0,0,0,0,0
5185,5185,120.0,Normal,normal0,936,0,0,0,0,0,0
5271,5271,121.0,Normal,normal0,936,0,0,0,0,0,0
5358,5358,122.0,Normal,normal0,936,0,0,0,0,0,0
5446,5446,123.0,Normal,normal0,936,0,0,0,0,0,0
5535,5535,124.0,Normal,normal0,936,0,0,0,0,0,0
5624,5624,125.0,Normal,normal0,936,0,0,0,0,0,0
5714,5714,126.0,Normal,normal0,936,0,0,0,0,0,0
5805,5805,127.0,Normal,normal0,936,0,0,0,0,0,0
5897,5897,128.0,Normal,normal0,936,0,0,0,0,0,0
5989,5989,129.0,Normal,normal0,936,0,0,0,0,0,0
6082,6082,130.0,Normal,normal0,936,0,0,0,0,0,0
6176,6176,131.0,Normal,normal0,936,0,0,0,0,0,0
6271,6271,132.0,Normal,normal0,936,0,0,0,0,0,0
6366,6366,133.0,Normal,normal0,936,0,0,0,0,0,0
6462,6462,134.0,Normal,normal0,936,0,0,0,0,0,0
6559,6559,135.0,Normal,normal0,936,0,0,0,0,0,0
6657,6657,136.0,Normal,normal0,936,0,0,0,0,0,0
6755,6755,137.0,Normal,normal0,936,0,0,0,0,0,0
6854,6854,138.0,Normal,normal0,936,0,0,0,0,0,0
6954,6954,139.0,Normal,normal0,936,0,0,0,0,0,0
7055,7055,140.0,Normal,normal0,936,0,0,0,0,0,0
7154,7154,141.0,Normal,normal0,936,0,0,0,0,0,0
7254,7254,142.0,Normal,normal0,936,0,0,0,0,0,0
7355,7355,143.0,Normal,normal0,936,0,0,0,0,0,0
7457,7457,144.0,Normal,normal0,936,0,0,0,0,0,0
7559,7559,145.0,Normal,normal0,936,0,0,0,0,0,0
7662,7662,146.0,Normal,normal0,936,0,0,0,0,0,0
7766,7766,147.0,Normal,normal0,936,0,0,0,0,0,0
7871,7871,148.0,Normal,normal0,936,0,0,0,0,0,0
7976,7976,149.0,Normal,normal0,936,0,0,0,0,0,0
8082,8082,150.0,Normal,normal0,936,0,0,0,0,0,0
8189,8189,151.0,Normal,normal0,938,0,0,0,0,0,0
8297,8297,152.0,Normal,normal0,942,0,0,0,0,0,0
8405,8405,153.0,Normal,normal0,948,0,1,0,0,0,1
8514,8514,154.0,Normal,normal0,954,0,1,0,0,0,1
8624,8624,155.0,Normal,normal0,962,0,1,0,0,0,1
8735,8735,156.0,Normal,normal0,972,0,1,0,0,0,1
8846,8846,157.0,Normal,normal0,983,0,1,0,0,0,1
8958,8958,158.0,Normal,normal0,995,0,1,0,0,0,1
9071,9071,159.0,Normal,normal0,1008,0,1,0,0,0,1
9185,9185,160.0,Normal,normal0,1021,0,1,0,0,0,1
9299,9299,161.0,Normal,normal0,1035,0,1,0,0,0,1
9413,9413,162.0,Normal,normal0,1049,0,1,0,0,0,1
9528,9528,163.0,Normal,normal0,1062,0,1,0,0,0,1
9643,9643,164.0,Normal,normal0,1076,0,1,0,0,0,1
9758,9758,165.0,Normal,normal0,1090,0,1,0,0,0,1
9874,9874,166.0,Normal,normal0,1104,0,1,0,0,0,1
9990,9990,167.0,Normal,normal0,1118,0,1,0,0,0,1
10107,10107,168.0,Normal,normal0,1132,0,1,0,0,0,1
10224,10224,169.0,Normal,normal0,1146,0,1,0,0,0,1
10344,10344,170.0,Normal,normal0,1160,0,1,0,0,0,1
10465,10465,171.0,Normal,normal0,1174,0,1,0,0,0,1
10588,10588,172.0,Normal,normal0,1188,0,1,0,0,0,1
10711,10711,173.0,Normal,normal0,1202,0,1,0,0,0,1
10835,10835,174.0,Normal,normal0,1214,0,1,0,0,0,1
10960,10960,175.0,Normal,normal0,1226,0,1,0,0,0,1
11086,11086,176.0,Normal,normal0,1237,0,1,0,0,0,1
11212,11212,177.0,Normal,normal0,1248,0,1,0,0,0,1
11339,11339,178.0,Normal,normal0,1257,0,1,0,0,0,1
11466,11466,179.0,Normal,normal0,1265,0,1,0,0,0,1
11594,11594,180.0,Normal,normal0,1272,0,1,0,0,0,1
11722,11722,181.0,Normal,normal0,1276,0,1,0,0,0,1
11851,11851,182.0,Normal,normal0,1280,0,1,0,0,0,1
11981,11981,183.0,Normal,normal0,1282,0,1,0,0,0,1
12112,12112,184.0,Normal,normal0,1284,0,1,0,0,0,1
12243,12243,185.0,Normal,normal0,1285,0,1,0,0,0,1
12375,12375,186.0,Normal,normal0,1286,0,1,0,0,0,1
12508,12508,187.0,Normal,normal0,1286,0,1,0,0,0,1
12642,12642,188.0,Normal,normal0,1287,0,1,0,0,0,1
12776,12776,189.0,Normal,normal0,1287,0,1,0,0,0,1
12910,12910,190.0,Normal,normal0,1287,0,1,0,0,0,1
13045,13045,191.0,Normal,normal0,1287,0,1,0,0,0,1
13180,13180,192.0,Normal,normal0,1287,0,1,0,0,0,1
13315,13315,193.0,Normal,normal0,1287,0,1,0,0,0,1
13357,13357,193.0,Normal,normal48,0,0,0,0,0,0,0
13452,13452,194.0,Normal,normal0,1287,0,1,0,0,0,1
13494,13494,194.0,Normal,normal48,1,0,0,0,0,0,0
13589,13589,195.0,Normal,normal0,1287,0,1,0,0,0,1
13631,13631,195.0,Normal,normal48,5,0,0,0,0,0,0
13728,13728,196.0,Normal,normal0,1287,0,1,0,0,0,1
13770,13770,196.0,Normal,normal48,11,0,0,0,0,0,0
13867,13867,197.0,Normal,normal0,1287,0,1,0,0,0,1
