,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
691,691,45.0,Normal,normal11,0,0,0,0,0,0,0
724,724,46.0,Normal,normal11,1,0,0,0,0,0,0
757,757,47.0,Normal,normal11,5,0,0,0,0,0,0
791,791,48.0,Normal,normal11,11,0,0,0,0,0,0
825,825,49.0,Normal,normal11,19,0,0,0,0,0,0
860,860,50.0,Normal,normal11,26,0,0,0,0,0,0
896,896,51.0,Normal,normal11,33,1,0,0,0,0,1
933,933,52.0,Normal,normal11,41,1,0,0,0,0,1
971,971,53.0,Normal,normal11,50,1,0,0,0,0,1
1010,1010,54.0,Normal,normal11,59,1,0,0,0,0,1
1050,1050,55.0,Normal,normal11,70,1,0,0,0,0,1
1091,1091,56.0,Normal,normal11,80,1,0,0,0,0,1
1133,1133,57.0,Normal,normal11,89,1,0,0,0,0,1
1176,1176,58.0,Normal,normal11,97,1,0,0,0,0,1
1219,1219,59.0,Normal,normal11,103,1,0,0,0,0,1
1263,1263,60.0,Normal,normal11,108,1,0,0,0,0,1
1307,1307,61.0,Normal,normal11,111,1,0,0,0,0,1
1352,1352,62.0,Normal,normal11,114,1,0,0,0,0,1
1398,1398,63.0,Normal,normal11,116,1,0,0,0,0,1
1445,1445,64.0,Normal,normal11,119,1,0,0,0,0,1
1492,1492,65.0,Normal,normal11,125,1,0,0,0,0,1
1540,1540,66.0,Normal,normal11,131,1,0,0,0,0,1
1589,1589,67.0,Normal,normal11,140,1,0,0,0,0,1
1639,1639,68.0,Normal,normal11,150,1,0,0,0,0,1
1689,1689,69.0,Normal,normal11,161,1,0,0,0,0,1
1740,1740,70.0,Normal,normal11,173,1,0,0,0,0,1
1792,1792,71.0,Normal,normal11,186,1,0,0,0,0,1
1845,1845,72.0,Normal,normal11,200,1,0,0,0,0,1
1898,1898,73.0,Normal,normal11,214,1,0,0,0,0,1
1952,1952,74.0,Normal,normal11,225,1,0,0,0,0,1
2007,2007,75.0,Normal,normal11,236,1,0,0,0,0,1
2063,2063,76.0,Normal,normal11,247,1,0,0,0,0,1
2119,2119,77.0,Normal,normal11,259,1,0,0,0,0,1
2176,2176,78.0,Normal,normal11,270,2,0,0,0,0,2
2233,2233,79.0,Normal,normal11,281,3,0,0,0,0,3
2291,2291,80.0,Normal,normal11,293,3,0,0,0,0,3
2350,2350,81.0,Normal,normal11,305,3,0,0,0,0,3
2410,2410,82.0,Normal,normal11,318,3,0,0,0,0,3
2471,2471,83.0,Normal,normal11,332,3,0,0,0,0,3
2533,2533,84.0,Normal,normal11,346,3,0,0,0,0,3
2595,2595,85.0,Normal,normal11,359,4,0,0,0,0,4
2658,2658,86.0,Normal,normal11,373,5,0,0,0,0,5
2722,2722,87.0,Normal,normal11,387,6,0,0,0,0,6
2787,2787,88.0,Normal,normal11,400,6,0,0,0,0,6
2852,2852,89.0,Normal,normal11,412,6,0,0,0,0,6
2918,2918,90.0,Normal,normal11,423,6,0,0,0,0,6
2985,2985,91.0,Normal,normal11,434,6,0,0,0,0,6
3053,3053,92.0,Normal,normal11,443,6,0,0,0,0,6
3121,3121,93.0,Normal,normal11,450,6,0,0,0,0,6
3190,3190,94.0,Normal,normal11,456,6,0,0,0,0,6
3260,3260,95.0,Normal,normal11,461,6,0,0,0,0,6
3331,3331,96.0,Normal,normal11,464,6,0,0,0,0,6
3402,3402,97.0,Normal,normal11,469,6,0,0,0,0,6
3473,3473,98.0,Normal,normal11,476,6,0,0,0,0,6
3545,3545,99.0,Normal,normal11,485,6,0,0,0,0,6
3617,3617,100.0,Normal,normal11,494,6,0,0,0,0,6
3689,3689,101.0,Normal,normal11,505,6,0,0,0,0,6
3762,3762,102.0,Normal,normal11,516,6,0,0,0,0,6
3835,3835,103.0,Normal,normal11,528,6,0,0,0,0,6
3909,3909,104.0,Normal,normal11,539,6,0,0,0,0,6
3983,3983,105.0,Normal,normal11,550,6,0,0,0,0,6
4058,4058,106.0,Normal,normal11,560,6,0,0,0,0,6
