,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
536,536,40.0,Dangerous,dang9,0,0,0,0,0,0,0
564,564,41.0,Dangerous,dang9,3,0,0,0,0,0,0
593,593,42.0,Dangerous,dang9,11,0,0,0,0,0,0
624,624,43.0,Dangerous,dang9,21,0,1,0,0,0,1
655,655,44.0,Dangerous,dang9,32,0,2,0,0,0,2
687,687,45.0,Dangerous,dang9,43,0,3,0,0,0,3
720,720,46.0,Dangerous,dang9,54,0,4,0,0,0,4
753,753,47.0,Dangerous,dang9,64,0,5,0,0,0,5
787,787,48.0,Dangerous,dang9,73,0,6,0,0,0,6
821,821,49.0,Dangerous,dang9,81,0,6,0,0,0,6
856,856,50.0,Dangerous,dang9,86,0,6,0,0,0,6
892,892,51.0,Dangerous,dang9,90,0,7,0,0,0,7
929,929,52.0,Dangerous,dang9,93,0,8,0,1,0,9
967,967,53.0,Dangerous,dang9,95,0,8,0,1,0,9
1006,1006,54.0,Dangerous,dang9,99,0,8,0,1,0,9
1046,1046,55.0,Dangerous,dang9,101,0,8,0,1,0,9
1087,1087,56.0,Dangerous,dang9,107,0,8,0,1,0,9
1129,1129,57.0,Dangerous,dang9,116,1,8,0,1,0,10
1172,1172,58.0,Dangerous,dang9,125,1,8,0,1,0,10
1215,1215,59.0,Dangerous,dang9,137,1,8,0,1,0,10
1259,1259,60.0,Dangerous,dang9,152,1,9,0,1,0,11
1303,1303,61.0,Dangerous,dang9,166,1,10,0,1,0,12
1348,1348,62.0,Dangerous,dang9,181,1,10,0,1,0,12
1394,1394,63.0,Dangerous,dang9,196,1,10,0,1,0,12
1441,1441,64.0,Dangerous,dang9,210,1,10,0,1,0,12
1488,1488,65.0,Dangerous,dang9,225,1,10,0,1,0,12
1536,1536,66.0,Dangerous,dang9,239,1,10,0,1,0,12
1585,1585,67.0,Dangerous,dang9,253,1,11,0,1,0,13
1635,1635,68.0,Dangerous,dang9,268,1,12,0,1,0,14
1685,1685,69.0,Dangerous,dang9,282,1,12,0,1,0,14
1736,1736,70.0,Dangerous,dang9,296,1,12,0,1,0,14
1788,1788,71.0,Dangerous,dang9,309,1,12,0,1,0,14
1841,1841,72.0,Dangerous,dang9,322,1,13,0,1,0,15
1894,1894,73.0,Dangerous,dang9,333,1,13,0,1,0,15
1948,1948,74.0,Dangerous,dang9,344,1,13,0,1,0,15
2003,2003,75.0,Dangerous,dang9,354,1,13,0,1,0,15
2059,2059,76.0,Dangerous,dang9,362,1,14,0,1,0,16
2115,2115,77.0,Dangerous,dang9,369,1,15,0,1,0,17
2172,2172,78.0,Dangerous,dang9,374,1,16,0,1,0,18
2229,2229,79.0,Dangerous,dang9,377,1,17,0,1,0,19
2287,2287,80.0,Dangerous,dang9,380,1,18,0,2,0,21
2346,2346,81.0,Dangerous,dang9,381,1,18,0,2,0,21
2406,2406,82.0,Dangerous,dang9,386,1,18,0,2,0,21
2467,2467,83.0,Dangerous,dang9,387,1,18,0,2,0,21
2529,2529,84.0,Dangerous,dang9,393,1,18,0,2,0,21
2591,2591,85.0,Dangerous,dang9,399,1,18,0,2,0,21
2654,2654,86.0,Dangerous,dang9,403,1,19,1,2,0,23
2718,2718,87.0,Dangerous,dang9,405,1,20,1,2,0,24
2783,2783,88.0,Dangerous,dang9,406,1,20,1,3,0,25
2848,2848,89.0,Dangerous,dang9,406,1,20,1,3,0,25
2914,2914,90.0,Dangerous,dang9,407,1,20,1,3,0,25
2981,2981,91.0,Dangerous,dang9,411,1,20,1,3,0,25
3049,3049,92.0,Dangerous,dang9,416,1,21,1,3,0,26
3117,3117,93.0,Dangerous,dang9,424,1,22,1,3,0,27
3186,3186,94.0,Dangerous,dang9,432,1,22,1,3,0,27
3256,3256,95.0,Dangerous,dang9,443,1,23,1,3,0,28
3327,3327,96.0,Dangerous,dang9,454,1,24,1,3,0,29
3398,3398,97.0,Dangerous,dang9,467,1,24,1,3,0,29
3469,3469,98.0,Dangerous,dang9,480,1,24,1,3,0,29
3541,3541,99.0,Dangerous,dang9,494,1,25,1,3,0,30
3613,3613,100.0,Dangerous,dang9,507,1,25,1,3,0,30
3685,3685,101.0,Dangerous,dang9,520,1,25,1,3,0,30
3758,3758,102.0,Dangerous,dang9,532,1,25,1,3,0,30
3831,3831,103.0,Dangerous,dang9,544,1,25,1,3,0,30
3905,3905,104.0,Dangerous,dang9,556,1,25,1,3,0,30
3979,3979,105.0,Dangerous,dang9,566,1,26,1,3,0,31
4054,4054,106.0,Dangerous,dang9,576,1,27,1,3,0,32
4129,4129,107.0,Dangerous,dang9,587,1,28,1,3,0,33
4206,4206,108.0,Dangerous,dang9,599,1,28,1,3,0,33
4283,4283,109.0,Dangerous,dang9,612,1,28,1,3,0,33
4361,4361,110.0,Dangerous,dang9,625,1,28,1,3,0,33
4440,4440,111.0,Dangerous,dang9,639,1,28,1,3,0,33
4520,4520,112.0,Dangerous,dang9,652,1,29,1,3,0,34
