,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
6014,6014,129.0,Normal,normal32,0,0,0,0,0,0,0
6107,6107,130.0,Normal,normal32,1,0,0,0,0,0,0
6201,6201,131.0,Normal,normal32,5,0,0,0,0,0,0
6296,6296,132.0,Normal,normal32,11,0,0,0,0,0,0
6391,6391,133.0,Normal,normal32,19,0,0,0,0,0,0
6487,6487,134.0,Normal,normal32,29,0,0,0,0,0,0
6584,6584,135.0,Normal,normal32,40,0,0,0,0,0,0
6682,6682,136.0,Normal,normal32,52,0,0,0,0,0,0
6780,6780,137.0,Normal,normal32,65,0,0,0,0,0,0
6879,6879,138.0,Normal,normal32,78,0,0,0,0,0,0
6979,6979,139.0,Normal,normal32,91,0,0,0,0,0,0
7080,7080,140.0,Normal,normal32,105,0,0,0,0,0,0
7179,7179,141.0,Normal,normal32,118,0,0,0,0,0,0
7279,7279,142.0,Normal,normal32,132,0,0,0,0,0,0
7380,7380,143.0,Normal,normal32,146,0,0,0,0,0,0
7482,7482,144.0,Normal,normal32,159,0,0,0,0,0,0
7584,7584,145.0,Normal,normal32,173,0,0,0,0,0,0
7687,7687,146.0,Normal,normal32,186,0,0,0,0,0,0
7791,7791,147.0,Normal,normal32,199,0,0,0,0,0,0
7896,7896,148.0,Normal,normal32,213,0,0,0,0,0,0
8001,8001,149.0,Normal,normal32,226,0,0,0,0,0,0
8107,8107,150.0,Normal,normal32,239,0,0,0,0,0,0
8214,8214,151.0,Normal,normal32,251,0,0,0,0,0,0
8322,8322,152.0,Normal,normal32,264,0,0,0,0,0,0
8430,8430,153.0,Normal,normal32,276,0,0,0,0,0,0
8539,8539,154.0,Normal,normal32,287,0,0,0,0,0,0
8649,8649,155.0,Normal,normal32,297,0,0,0,0,0,0
8760,8760,156.0,Normal,normal32,306,0,0,0,0,0,0
8871,8871,157.0,Normal,normal32,314,0,0,0,0,0,0
8983,8983,158.0,Normal,normal32,321,0,0,0,0,0,0
9096,9096,159.0,Normal,normal32,326,0,0,0,0,0,0
9210,9210,160.0,Normal,normal32,329,0,0,0,0,0,0
9324,9324,161.0,Normal,normal32,331,0,0,0,0,0,0
9438,9438,162.0,Normal,normal32,333,0,0,0,0,0,0
9553,9553,163.0,Normal,normal32,337,0,0,0,0,0,0
9668,9668,164.0,Normal,normal32,342,0,0,0,0,0,0
9783,9783,165.0,Normal,normal32,350,0,0,0,0,0,0
9899,9899,166.0,Normal,normal32,359,0,0,0,0,0,0
10015,10015,167.0,Normal,normal32,370,0,0,0,0,0,0
10132,10132,168.0,Normal,normal32,382,0,0,0,0,0,0
10249,10249,169.0,Normal,normal32,395,0,0,0,0,0,0
10369,10369,170.0,Normal,normal32,408,0,0,0,0,0,0
10490,10490,171.0,Normal,normal32,421,0,0,0,0,0,0
10613,10613,172.0,Normal,normal32,435,1,0,0,0,0,1
10736,10736,173.0,Normal,normal32,449,2,0,0,0,0,2
10860,10860,174.0,Normal,normal32,463,3,0,0,0,0,3
10985,10985,175.0,Normal,normal32,477,4,0,0,0,0,4
11111,11111,176.0,Normal,normal32,491,5,0,0,0,0,5
11237,11237,177.0,Normal,normal32,505,6,0,0,0,0,6
11364,11364,178.0,Normal,normal32,519,7,0,0,0,0,7
11491,11491,179.0,Normal,normal32,533,8,0,0,0,0,8
11619,11619,180.0,Normal,normal32,547,9,0,0,0,0,9
11747,11747,181.0,Normal,normal32,561,10,0,0,0,0,10
11876,11876,182.0,Normal,normal32,575,11,0,0,0,0,11
12006,12006,183.0,Normal,normal32,589,12,0,0,0,0,12
12137,12137,184.0,Normal,normal32,603,13,0,0,0,0,13
12268,12268,185.0,Normal,normal32,617,14,0,0,0,0,14
12400,12400,186.0,Normal,normal32,631,15,0,0,0,0,15
12533,12533,187.0,Normal,normal32,645,16,0,0,0,0,16
12667,12667,188.0,Normal,normal32,659,17,0,0,0,0,17
12801,12801,189.0,Normal,normal32,673,18,0,0,0,0,18
12935,12935,190.0,Normal,normal32,687,19,0,0,0,0,19
13070,13070,191.0,Normal,normal32,701,20,0,0,0,0,20
13205,13205,192.0,Normal,normal32,715,20,0,0,0,0,20
13340,13340,193.0,Normal,normal32,728,20,0,0,0,0,20
13477,13477,194.0,Normal,normal32,741,20,0,0,0,0,20
13614,13614,195.0,Normal,normal32,754,20,0,0,0,0,20
13753,13753,196.0,Normal,normal32,766,20,0,0,0,0,20
13892,13892,197.0,Normal,normal32,779,20,0,0,0,0,20
14032,14032,198.0,Normal,normal32,790,20,0,0,0,0,20
14174,14174,199.0,Normal,normal32,801,20,0,0,0,0,20
14317,14317,200.0,Normal,normal32,811,20,0,0,0,0,20
14460,14460,201.0,Normal,normal32,820,20,0,0,0,0,20
14604,14604,202.0,Normal,normal32,828,20,0,0,0,0,20
14749,14749,203.0,Normal,normal32,836,20,0,0,0,0,20
14895,14895,204.0,Normal,normal32,844,20,0,0,0,0,20
15041,15041,205.0,Normal,normal32,852,21,0,0,0,0,21
15061,15061,205.0,Normal,normal51,0,0,0,0,0,0,0
15188,15188,206.0,Normal,normal32,859,21,0,0,0,0,21
15208,15208,206.0,Normal,normal51,1,0,0,0,0,0,0
15336,15336,207.0,Normal,normal32,869,21,0,0,0,0,21
15356,15356,207.0,Normal,normal51,5,0,0,0,0,0,0
15485,15485,208.0,Normal,normal32,880,21,0,0,0,0,21
15505,15505,208.0,Normal,normal51,11,0,0,0,0,0,0
15634,15634,209.0,Normal,normal32,892,21,0,0,0,0,21
15654,15654,209.0,Normal,normal51,19,0,0,0,0,0,0
15784,15784,210.0,Normal,normal32,905,21,0,0,0,0,21
15804,15804,210.0,Normal,normal51,29,0,0,0,0,0,0
15935,15935,211.0,Normal,normal32,919,21,0,0,0,0,21
15955,15955,211.0,Normal,normal51,40,0,0,0,0,0,0
16087,16087,212.0,Normal,normal32,932,21,0,0,0,0,21
16107,16107,212.0,Normal,normal51,52,0,0,0,0,0,0
16239,16239,213.0,Normal,normal32,946,22,0,0,0,0,22
16259,16259,213.0,Normal,normal51,65,0,0,0,0,0,0
16392,16392,214.0,Normal,normal32,960,23,0,0,0,0,23
16412,16412,214.0,Normal,normal51,78,0,0,0,0,0,0
16546,16546,215.0,Normal,normal32,974,24,0,0,0,0,24
16566,16566,215.0,Normal,normal51,92,0,0,0,0,0,0
16701,16701,216.0,Normal,normal32,988,25,0,0,0,0,25
16721,16721,216.0,Normal,normal51,106,1,0,0,0,0,1
16856,16856,217.0,Normal,normal32,1002,26,0,0,0,0,26
16876,16876,217.0,Normal,normal51,120,2,0,0,0,0,2
17012,17012,218.0,Normal,normal32,1016,27,0,0,0,0,27
17032,17032,218.0,Normal,normal51,134,3,0,0,0,0,3
17169,17169,219.0,Normal,normal32,1030,28,0,0,0,0,28
17189,17189,219.0,Normal,normal51,148,4,0,0,0,0,4
17327,17327,220.0,Normal,normal32,1044,29,0,0,0,0,29
17347,17347,220.0,Normal,normal51,161,5,0,0,0,0,5
17485,17485,221.0,Normal,normal32,1058,30,0,0,0,0,30
17505,17505,221.0,Normal,normal51,174,5,0,0,0,0,5
17644,17644,222.0,Normal,normal32,1072,31,0,0,0,0,31
17664,17664,222.0,Normal,normal51,185,5,0,0,0,0,5
17804,17804,223.0,Normal,normal32,1086,32,0,0,0,0,32
17824,17824,223.0,Normal,normal51,195,5,0,0,0,0,5
17965,17965,224.0,Normal,normal32,1100,33,0,0,0,0,33
17985,17985,224.0,Normal,normal51,204,5,0,0,0,0,5
18126,18126,225.0,Normal,normal32,1114,34,0,0,0,0,34
18146,18146,225.0,Normal,normal51,211,5,0,0,0,0,5
18151,18151,225.0,Normal,normal56,0,0,0,0,0,0,0
18288,18288,226.0,Normal,normal32,1128,35,0,0,0,0,35
18308,18308,226.0,Normal,normal51,218,5,0,0,0,0,5
18313,18313,226.0,Normal,normal56,1,0,0,0,0,0,0
18450,18450,227.0,Normal,normal32,1142,36,0,0,0,0,36
18470,18470,227.0,Normal,normal51,222,5,0,0,0,0,5
18475,18475,227.0,Normal,normal56,5,0,0,0,0,0,0
18613,18613,228.0,Normal,normal32,1155,36,0,0,0,0,36
18633,18633,228.0,Normal,normal51,226,5,0,0,0,0,5
18638,18638,228.0,Normal,normal56,11,0,0,0,0,0,0
18776,18776,229.0,Normal,normal32,1168,36,0,0,0,0,36
18796,18796,229.0,Normal,normal51,228,5,0,0,0,0,5
18801,18801,229.0,Normal,normal56,19,0,0,0,0,0,0
18940,18940,230.0,Normal,normal32,1180,36,0,0,0,0,36
18960,18960,230.0,Normal,normal51,230,5,0,0,0,0,5
18965,18965,230.0,Normal,normal56,28,0,0,0,0,0,0
19105,19105,231.0,Normal,normal32,1192,36,0,0,0,0,36
19125,19125,231.0,Normal,normal51,233,5,0,0,0,0,5
19130,19130,231.0,Normal,normal56,38,0,0,0,0,0,0
19271,19271,232.0,Normal,normal32,1202,36,0,0,0,0,36
19291,19291,232.0,Normal,normal51,239,5,0,0,0,0,5
19296,19296,232.0,Normal,normal56,47,0,0,0,0,0,0
19437,19437,233.0,Normal,normal32,1212,36,0,0,0,0,36
19457,19457,233.0,Normal,normal51,246,5,0,0,0,0,5
19462,19462,233.0,Normal,normal56,57,0,0,0,0,0,0
19604,19604,234.0,Normal,normal32,1221,36,0,0,0,0,36
19624,19624,234.0,Normal,normal51,255,5,0,0,0,0,5
19629,19629,234.0,Normal,normal56,65,0,0,0,0,0,0
19772,19772,235.0,Normal,normal32,1228,36,0,0,0,0,36
19792,19792,235.0,Normal,normal51,265,5,0,0,0,0,5
19797,19797,235.0,Normal,normal56,72,0,0,0,0,0,0
19941,19941,236.0,Normal,normal32,1233,36,0,0,0,0,36
19961,19961,236.0,Normal,normal51,277,5,0,0,0,0,5
19966,19966,236.0,Normal,normal56,78,0,0,0,0,0,0
20110,20110,237.0,Normal,normal32,1237,36,0,0,0,0,36
20130,20130,237.0,Normal,normal51,289,5,0,0,0,0,5
20135,20135,237.0,Normal,normal56,82,0,0,0,0,0,0
20280,20280,238.0,Normal,normal32,1240,36,0,0,0,0,36
20300,20300,238.0,Normal,normal51,303,5,0,0,0,0,5
20305,20305,238.0,Normal,normal56,85,0,0,0,0,0,0
20451,20451,239.0,Normal,normal32,1242,36,0,0,0,0,36
20471,20471,239.0,Normal,normal51,316,5,0,0,0,0,5
20476,20476,239.0,Normal,normal56,86,0,0,0,0,0,0
20622,20622,240.0,Normal,normal32,1243,36,0,0,0,0,36
20642,20642,240.0,Normal,normal51,330,5,0,0,0,0,5
20647,20647,240.0,Normal,normal56,90,0,0,0,0,0,0
20793,20793,241.0,Normal,normal32,1244,36,0,0,0,0,36
20813,20813,241.0,Normal,normal51,344,5,0,0,0,0,5
20818,20818,241.0,Normal,normal56,96,0,0,0,0,0,0
20965,20965,242.0,Normal,normal32,1244,36,0,0,0,0,36
20985,20985,242.0,Normal,normal51,358,5,0,0,0,0,5
