,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
13356,13356,193.0,Normal,normal47,0,0,0,0,0,0,0
13493,13493,194.0,Normal,normal47,1,0,0,0,0,0,0
13630,13630,195.0,Normal,normal47,5,0,0,0,0,0,0
13769,13769,196.0,Normal,normal47,11,0,0,0,0,0,0
13908,13908,197.0,Normal,normal47,18,0,0,0,0,0,0
14048,14048,198.0,Normal,normal47,27,0,0,0,0,0,0
14190,14190,199.0,Normal,normal47,37,0,0,0,0,0,0
14333,14333,200.0,Normal,normal47,47,0,0,0,0,0,0
14476,14476,201.0,Normal,normal47,57,0,0,0,0,0,0
14620,14620,202.0,Normal,normal47,68,0,0,0,0,0,0
14765,14765,203.0,Normal,normal47,77,0,0,0,0,0,0
14911,14911,204.0,Normal,normal47,86,0,0,0,0,0,0
15057,15057,205.0,Normal,normal47,94,0,0,0,0,0,0
15204,15204,206.0,Normal,normal47,100,0,0,0,0,0,0
15352,15352,207.0,Normal,normal47,105,0,0,0,0,0,0
15501,15501,208.0,Normal,normal47,109,0,0,0,0,0,0
15650,15650,209.0,Normal,normal47,112,0,0,0,0,0,0
15800,15800,210.0,Normal,normal47,114,0,0,0,0,0,0
15951,15951,211.0,Normal,normal47,116,0,0,0,0,0,0
16103,16103,212.0,Normal,normal47,117,0,0,0,0,0,0
16255,16255,213.0,Normal,normal47,118,0,0,0,0,0,0
16408,16408,214.0,Normal,normal47,119,0,0,0,0,0,0
16562,16562,215.0,Normal,normal47,120,0,0,0,0,0,0
16717,16717,216.0,Normal,normal47,122,0,0,0,0,0,0
16872,16872,217.0,Normal,normal47,125,0,0,0,0,0,0
17028,17028,218.0,Normal,normal47,128,0,0,0,0,0,0
17185,17185,219.0,Normal,normal47,133,0,0,0,0,0,0
17343,17343,220.0,Normal,normal47,138,0,0,0,0,0,0
17501,17501,221.0,Normal,normal47,139,0,0,0,0,1,1
17660,17660,222.0,Normal,normal47,140,0,0,0,0,1,1
17820,17820,223.0,Normal,normal47,140,0,0,0,0,1,1
17981,17981,224.0,Normal,normal47,141,0,0,0,0,1,1
18142,18142,225.0,Normal,normal47,141,0,0,0,0,1,1
18304,18304,226.0,Normal,normal47,141,0,0,0,0,1,1
18466,18466,227.0,Normal,normal47,141,0,0,0,0,1,1
18629,18629,228.0,Normal,normal47,141,0,0,0,0,1,1
18792,18792,229.0,Normal,normal47,141,0,0,0,0,1,1
18956,18956,230.0,Normal,normal47,141,0,0,0,0,1,1
19121,19121,231.0,Normal,normal47,142,0,0,0,0,1,1
19287,19287,232.0,Normal,normal47,142,0,0,0,0,1,1
19453,19453,233.0,Normal,normal47,142,0,0,0,0,1,1
19620,19620,234.0,Normal,normal47,142,0,0,0,0,1,1
19788,19788,235.0,Normal,normal47,142,0,0,0,0,1,1
19957,19957,236.0,Normal,normal47,142,0,0,0,0,1,1
20126,20126,237.0,Normal,normal47,142,0,0,0,0,1,1
20296,20296,238.0,Normal,normal47,142,0,0,0,0,1,1
20467,20467,239.0,Normal,normal47,142,0,0,0,0,1,1
20638,20638,240.0,Normal,normal47,142,0,0,0,0,1,1
20809,20809,241.0,Normal,normal47,142,0,0,0,0,1,1
20981,20981,242.0,Normal,normal47,142,0,0,0,0,1,1
21154,21154,243.0,Normal,normal47,142,0,0,0,0,1,1
21328,21328,244.0,Normal,normal47,142,0,0,0,0,1,1
21502,21502,245.0,Normal,normal47,142,0,0,0,0,1,1
21517,21517,245.0,Normal,normal61,0,0,0,0,0,0,0
21677,21677,246.0,Normal,normal47,144,0,0,0,0,1,1
21692,21692,246.0,Normal,normal61,1,0,0,0,0,0,0
21853,21853,247.0,Normal,normal47,148,0,0,0,0,1,1
21868,21868,247.0,Normal,normal61,5,0,0,0,0,0,0
22030,22030,248.0,Normal,normal47,153,0,0,0,0,1,1
22045,22045,248.0,Normal,normal61,11,0,0,0,0,0,0
22207,22207,249.0,Normal,normal47,161,0,0,0,0,1,1
22222,22222,249.0,Normal,normal61,18,0,0,0,0,0,0
22385,22385,250.0,Normal,normal47,171,0,0,0,0,1,1
22400,22400,250.0,Normal,normal61,28,0,0,0,0,0,0
22564,22564,251.0,Normal,normal47,182,0,0,0,0,1,1
22579,22579,251.0,Normal,normal61,39,0,0,0,0,0,0
22744,22744,252.0,Normal,normal47,194,0,0,0,0,1,1
22759,22759,252.0,Normal,normal61,50,1,0,0,0,0,1
22924,22924,253.0,Normal,normal47,204,0,0,0,0,1,1
22939,22939,253.0,Normal,normal61,62,2,0,0,0,0,2
22941,22941,253.0,Normal,normal63,0,0,0,0,0,0,0
23103,23103,254.0,Normal,normal47,213,0,0,0,0,1,1
23118,23118,254.0,Normal,normal61,73,2,0,0,0,0,2
