,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
60373,60373,430.0,Slow,slow106,0,0,0,0,0,0,0
60608,60608,431.0,Slow,slow106,0,0,0,0,0,0,0
60843,60843,432.0,Slow,slow106,2,0,0,0,0,0,0
61078,61078,433.0,Slow,slow106,5,0,0,0,0,0,0
61313,61313,434.0,Slow,slow106,9,0,0,0,0,0,0
61549,61549,435.0,Slow,slow106,13,0,0,0,0,0,0
61786,61786,436.0,Slow,slow106,19,0,0,0,0,0,0
62022,62022,437.0,Slow,slow106,26,0,0,0,0,0,0
62257,62257,438.0,Slow,slow106,33,0,0,0,0,0,0
62493,62493,439.0,Slow,slow106,41,0,0,0,0,0,0
62728,62728,440.0,Slow,slow106,50,0,0,0,0,0,0
62964,62964,441.0,Slow,slow106,60,0,0,0,0,0,0
63198,63198,442.0,Slow,slow106,70,0,0,0,0,0,0
63431,63431,443.0,Slow,slow106,80,0,0,0,0,0,0
63665,63665,444.0,Slow,slow106,91,0,0,0,0,0,0
63900,63900,445.0,Slow,slow106,102,0,0,0,0,0,0
64135,64135,446.0,Slow,slow106,113,0,0,0,0,0,0
64371,64371,447.0,Slow,slow106,124,0,0,0,0,0,0
64607,64607,448.0,Slow,slow106,135,0,0,0,0,0,0
64843,64843,449.0,Slow,slow106,146,0,0,0,0,0,0
65078,65078,450.0,Slow,slow106,157,0,0,0,0,0,0
65314,65314,451.0,Slow,slow106,168,0,0,0,0,0,0
65550,65550,452.0,Slow,slow106,178,0,0,0,0,0,0
65787,65787,453.0,Slow,slow106,189,0,0,0,0,0,0
66024,66024,454.0,Slow,slow106,199,0,0,0,0,0,0
66262,66262,455.0,Slow,slow106,208,0,0,0,0,0,0
66501,66501,456.0,Slow,slow106,217,0,0,0,0,0,0
66740,66740,457.0,Slow,slow106,225,0,0,0,0,0,0
66979,66979,458.0,Slow,slow106,233,0,0,0,0,0,0
67219,67219,459.0,Slow,slow106,239,0,0,0,0,0,0
67460,67460,460.0,Slow,slow106,244,0,0,0,0,0,0
67702,67702,461.0,Slow,slow106,250,0,0,0,0,0,0
67945,67945,462.0,Slow,slow106,256,0,0,0,0,0,0
68188,68188,463.0,Slow,slow106,261,0,0,0,0,0,0
68432,68432,464.0,Slow,slow106,267,0,0,0,0,0,0
68677,68677,465.0,Slow,slow106,272,0,0,0,0,0,0
68923,68923,466.0,Slow,slow106,279,0,0,0,0,0,0
69170,69170,467.0,Slow,slow106,286,0,0,0,0,0,0
69417,69417,468.0,Slow,slow106,293,0,0,0,0,0,0
69665,69665,469.0,Slow,slow106,301,0,0,0,0,0,0
69913,69913,470.0,Slow,slow106,308,0,0,0,0,0,0
70161,70161,471.0,Slow,slow106,316,0,0,0,0,0,0
70409,70409,472.0,Slow,slow106,322,0,0,0,0,0,0
70659,70659,473.0,Slow,slow106,328,0,0,0,0,0,0
70910,70910,474.0,Slow,slow106,333,0,0,0,0,0,0
71162,71162,475.0,Slow,slow106,336,0,0,0,0,0,0
71415,71415,476.0,Slow,slow106,339,0,0,0,0,0,0
71669,71669,477.0,Slow,slow106,341,0,0,0,0,0,0
71923,71923,478.0,Slow,slow106,343,0,0,0,0,0,0
72177,72177,479.0,Slow,slow106,345,0,0,0,0,0,0
72432,72432,480.0,Slow,slow106,349,0,0,0,0,0,0
72688,72688,481.0,Slow,slow106,353,0,0,0,0,0,0
72944,72944,482.0,Slow,slow106,358,0,0,0,0,0,0
73199,73199,483.0,Slow,slow106,364,0,0,0,0,0,0
73456,73456,484.0,Slow,slow106,371,0,0,0,0,0,0
73713,73713,485.0,Slow,slow106,378,0,0,0,0,0,0
73969,73969,486.0,Slow,slow106,387,0,0,0,0,0,0
74226,74226,487.0,Slow,slow106,396,0,0,0,0,0,0
74484,74484,488.0,Slow,slow106,405,0,0,0,0,0,0
74743,74743,489.0,Slow,slow106,416,0,0,0,0,0,0
75002,75002,490.0,Slow,slow106,426,0,0,0,0,0,0
75262,75262,491.0,Slow,slow106,437,0,0,0,0,0,0
75523,75523,492.0,Slow,slow106,448,0,0,0,0,0,0
75785,75785,493.0,Slow,slow106,459,0,0,0,0,0,0
76047,76047,494.0,Slow,slow106,470,0,0,0,0,0,0
76310,76310,495.0,Slow,slow106,481,0,0,0,0,0,0
76574,76574,496.0,Slow,slow106,492,0,0,0,0,0,0
76839,76839,497.0,Slow,slow106,504,0,0,0,0,0,0
77104,77104,498.0,Slow,slow106,515,0,0,0,0,0,0
77370,77370,499.0,Slow,slow106,525,0,0,0,0,0,0
77637,77637,500.0,Slow,slow106,536,0,0,0,0,0,0
77905,77905,501.0,Slow,slow106,547,0,0,0,0,0,0
78170,78170,502.0,Slow,slow106,557,0,0,0,0,0,0
78434,78434,503.0,Slow,slow106,567,0,0,0,0,0,0
78698,78698,504.0,Slow,slow106,576,0,0,0,0,0,0
78960,78960,505.0,Slow,slow106,585,0,0,0,0,0,0
79220,79220,506.0,Slow,slow106,592,0,0,0,0,0,0
79479,79479,507.0,Slow,slow106,599,0,0,0,0,0,0
79738,79738,508.0,Slow,slow106,605,0,0,0,0,0,0
79998,79998,509.0,Slow,slow106,610,0,0,0,0,0,0
