,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
4199,4199,108.0,Dangerous,dang26,0,0,0,0,0,0,0
4276,4276,109.0,Dangerous,dang26,3,0,0,0,0,0,0
4354,4354,110.0,Dangerous,dang26,11,0,0,0,0,0,0
4433,4433,111.0,Dangerous,dang26,21,0,1,0,0,0,1
4512,4512,112.0,Dangerous,dang26,33,0,2,0,0,0,2
4592,4592,113.0,Dangerous,dang26,46,0,3,0,0,0,3
4673,4673,114.0,Dangerous,dang26,58,0,4,0,0,0,4
4755,4755,115.0,Dangerous,dang26,71,0,5,0,0,0,5
4837,4837,116.0,Dangerous,dang26,83,0,6,0,0,0,6
4920,4920,117.0,Dangerous,dang26,96,0,7,0,0,0,7
5004,5004,118.0,Dangerous,dang26,108,0,8,0,0,0,8
5089,5089,119.0,Dangerous,dang26,119,0,9,0,0,0,9
5174,5174,120.0,Dangerous,dang26,129,0,10,0,0,0,10
5260,5260,121.0,Dangerous,dang26,138,0,11,0,0,0,11
5347,5347,122.0,Dangerous,dang26,145,0,12,0,0,0,12
5435,5435,123.0,Dangerous,dang26,151,0,13,0,0,0,13
5523,5523,124.0,Dangerous,dang26,155,0,14,0,0,0,14
5612,5612,125.0,Dangerous,dang26,157,0,15,0,1,0,16
5702,5702,126.0,Dangerous,dang26,160,0,15,0,1,0,16
5793,5793,127.0,Dangerous,dang26,164,0,16,0,1,0,17
5884,5884,128.0,Dangerous,dang26,166,0,16,0,1,0,17
5976,5976,129.0,Dangerous,dang26,172,0,16,0,1,0,17
6069,6069,130.0,Dangerous,dang26,181,0,16,0,1,0,17
6163,6163,131.0,Dangerous,dang26,193,0,17,0,1,0,18
6257,6257,132.0,Dangerous,dang26,207,0,18,0,1,0,19
6352,6352,133.0,Dangerous,dang26,221,0,19,0,1,0,20
6448,6448,134.0,Dangerous,dang26,235,0,19,0,1,0,20
6545,6545,135.0,Dangerous,dang26,249,0,19,0,1,0,20
6642,6642,136.0,Dangerous,dang26,263,0,20,0,1,0,21
