,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
15257,15257,206.0,Slow,slow50,0,0,0,0,0,0,0
15405,15405,207.0,Slow,slow50,0,0,0,0,0,0,0
15554,15554,208.0,Slow,slow50,2,0,0,0,0,0,0
15704,15704,209.0,Slow,slow50,5,0,0,0,0,0,0
15854,15854,210.0,Slow,slow50,9,0,0,0,0,0,0
16005,16005,211.0,Slow,slow50,13,0,0,0,0,0,0
16157,16157,212.0,Slow,slow50,19,0,0,0,0,0,0
16310,16310,213.0,Slow,slow50,26,0,0,0,0,0,0
16463,16463,214.0,Slow,slow50,33,0,0,0,0,0,0
16617,16617,215.0,Slow,slow50,41,0,0,0,0,0,0
16772,16772,216.0,Slow,slow50,50,0,0,0,0,0,0
16928,16928,217.0,Slow,slow50,60,0,0,0,0,0,0
17084,17084,218.0,Slow,slow50,70,0,0,0,0,0,0
17241,17241,219.0,Slow,slow50,81,0,0,0,0,0,0
17399,17399,220.0,Slow,slow50,92,0,0,0,0,0,0
17558,17558,221.0,Slow,slow50,103,0,0,0,0,0,0
17717,17717,222.0,Slow,slow50,114,0,0,0,0,0,0
17877,17877,223.0,Slow,slow50,125,0,0,0,0,0,0
18038,18038,224.0,Slow,slow50,137,0,0,0,0,0,0
18200,18200,225.0,Slow,slow50,149,0,0,0,0,0,0
18362,18362,226.0,Slow,slow50,160,0,0,0,0,0,0
18524,18524,227.0,Slow,slow50,172,0,0,0,0,0,0
18687,18687,228.0,Slow,slow50,184,0,0,0,0,0,0
18851,18851,229.0,Slow,slow50,195,0,0,0,0,0,0
19015,19015,230.0,Slow,slow50,207,0,0,0,0,0,0
19180,19180,231.0,Slow,slow50,219,0,0,0,0,0,0
19346,19346,232.0,Slow,slow50,231,0,0,0,0,0,0
19513,19513,233.0,Slow,slow50,243,0,0,0,0,0,0
19680,19680,234.0,Slow,slow50,254,0,0,0,0,0,0
19848,19848,235.0,Slow,slow50,266,0,0,0,0,0,0
20017,20017,236.0,Slow,slow50,278,0,0,0,0,0,0
20187,20187,237.0,Slow,slow50,290,0,0,0,0,0,0
20357,20357,238.0,Slow,slow50,302,0,0,0,0,0,0
20528,20528,239.0,Slow,slow50,313,0,0,0,0,0,0
20699,20699,240.0,Slow,slow50,325,0,0,0,0,0,0
20871,20871,241.0,Slow,slow50,337,0,0,0,0,0,0
21043,21043,242.0,Slow,slow50,349,0,0,0,0,0,0
21216,21216,243.0,Slow,slow50,361,0,0,0,0,0,0
21390,21390,244.0,Slow,slow50,373,0,0,0,0,0,0
21565,21565,245.0,Slow,slow50,385,0,0,0,0,0,0
21740,21740,246.0,Slow,slow50,397,0,0,0,0,0,0
21916,21916,247.0,Slow,slow50,408,0,0,0,0,0,0
22093,22093,248.0,Slow,slow50,420,0,0,0,0,0,0
22271,22271,249.0,Slow,slow50,432,0,0,0,0,0,0
22449,22449,250.0,Slow,slow50,444,0,0,0,0,0,0
22461,22461,250.0,Slow,slow61,0,0,0,0,0,0,0
22628,22628,251.0,Slow,slow50,456,0,0,0,0,0,0
22640,22640,251.0,Slow,slow61,0,0,0,0,0,0,0
22808,22808,252.0,Slow,slow50,468,0,0,0,0,0,0
22820,22820,252.0,Slow,slow61,2,0,0,0,0,0,0
22989,22989,253.0,Slow,slow50,480,0,0,0,0,0,0
23001,23001,253.0,Slow,slow61,5,0,0,0,0,0,0
23168,23168,254.0,Slow,slow50,492,0,0,0,0,0,0
23180,23180,254.0,Slow,slow61,9,0,0,0,0,0,0
23348,23348,255.0,Slow,slow50,504,0,0,0,0,0,0
23360,23360,255.0,Slow,slow61,13,0,0,0,0,0,0
23529,23529,256.0,Slow,slow50,516,0,0,0,0,0,0
23541,23541,256.0,Slow,slow61,19,0,0,0,0,0,0
23710,23710,257.0,Slow,slow50,528,0,0,0,0,0,0
23722,23722,257.0,Slow,slow61,24,0,0,0,0,0,0
23891,23891,258.0,Slow,slow50,540,0,0,0,0,0,0
23903,23903,258.0,Slow,slow61,29,0,0,0,0,0,0
24072,24072,259.0,Slow,slow50,552,0,0,0,0,0,0
24084,24084,259.0,Slow,slow61,34,0,0,0,0,0,0
24253,24253,260.0,Slow,slow50,564,0,0,0,0,0,0
24265,24265,260.0,Slow,slow61,37,0,0,0,0,0,0
24435,24435,261.0,Slow,slow50,576,0,0,0,0,0,0
24447,24447,261.0,Slow,slow61,40,0,0,0,0,0,0
24617,24617,262.0,Slow,slow50,588,0,0,0,0,0,0
24629,24629,262.0,Slow,slow61,42,0,0,0,0,0,0
24800,24800,263.0,Slow,slow50,600,0,0,0,0,0,0
24812,24812,263.0,Slow,slow61,44,0,0,0,0,0,0
24982,24982,264.0,Slow,slow50,612,0,0,0,0,0,0
24994,24994,264.0,Slow,slow61,45,0,0,0,0,0,0
25165,25165,265.0,Slow,slow50,624,0,0,0,0,0,0
25177,25177,265.0,Slow,slow61,46,0,0,0,0,0,0
25348,25348,266.0,Slow,slow50,636,0,0,0,0,0,0
25360,25360,266.0,Slow,slow61,46,0,0,0,0,0,0
25532,25532,267.0,Slow,slow50,648,0,0,0,0,0,0
25544,25544,267.0,Slow,slow61,48,0,0,0,0,0,0
25717,25717,268.0,Slow,slow50,659,0,0,0,0,0,0
25729,25729,268.0,Slow,slow61,50,0,0,0,0,0,0
25903,25903,269.0,Slow,slow50,671,0,0,0,0,0,0
25915,25915,269.0,Slow,slow61,54,0,0,0,0,0,0
26089,26089,270.0,Slow,slow50,683,0,0,0,0,0,0
26101,26101,270.0,Slow,slow61,58,0,0,0,0,0,0
26276,26276,271.0,Slow,slow50,695,0,0,0,0,0,0
26288,26288,271.0,Slow,slow61,64,0,0,0,0,0,0
26463,26463,272.0,Slow,slow50,707,0,0,0,0,0,0
26475,26475,272.0,Slow,slow61,70,0,0,0,0,0,0
26651,26651,273.0,Slow,slow50,719,0,0,0,0,0,0
26663,26663,273.0,Slow,slow61,77,0,0,0,0,0,0
26840,26840,274.0,Slow,slow50,731,0,0,0,0,0,0
26852,26852,274.0,Slow,slow61,85,0,0,0,0,0,0
27029,27029,275.0,Slow,slow50,743,0,0,0,0,0,0
27041,27041,275.0,Slow,slow61,94,0,0,0,0,0,0
27218,27218,276.0,Slow,slow50,755,0,0,0,0,0,0
27230,27230,276.0,Slow,slow61,103,0,0,0,0,0,0
27408,27408,277.0,Slow,slow50,767,0,0,0,0,0,0
27420,27420,277.0,Slow,slow61,113,0,0,0,0,0,0
27598,27598,278.0,Slow,slow50,778,0,0,0,0,0,0
27610,27610,278.0,Slow,slow61,123,0,0,0,0,0,0
27789,27789,279.0,Slow,slow50,790,0,0,0,0,0,0
27801,27801,279.0,Slow,slow61,134,0,0,0,0,0,0
27981,27981,280.0,Slow,slow50,802,0,0,0,0,0,0
27993,27993,280.0,Slow,slow61,145,0,0,0,0,0,0
28174,28174,281.0,Slow,slow50,814,0,0,0,0,0,0
28186,28186,281.0,Slow,slow61,156,0,0,0,0,0,0
28367,28367,282.0,Slow,slow50,826,0,0,0,0,0,0
28379,28379,282.0,Slow,slow61,168,0,0,0,0,0,0
28561,28561,283.0,Slow,slow50,837,0,0,0,0,0,0
28573,28573,283.0,Slow,slow61,179,0,0,0,0,0,0
28756,28756,284.0,Slow,slow50,849,0,0,0,0,0,0
28768,28768,284.0,Slow,slow61,191,0,0,0,0,0,0
28951,28951,285.0,Slow,slow50,861,0,0,0,0,0,0
28963,28963,285.0,Slow,slow61,202,0,0,0,0,0,0
29145,29145,286.0,Slow,slow50,872,0,0,0,0,0,0
29157,29157,286.0,Slow,slow61,214,0,0,0,0,0,0
29339,29339,287.0,Slow,slow50,884,0,0,0,0,0,0
29351,29351,287.0,Slow,slow61,226,0,0,0,0,0,0
29533,29533,288.0,Slow,slow50,896,0,0,0,0,0,0
29545,29545,288.0,Slow,slow61,238,0,0,0,0,0,0
29728,29728,289.0,Slow,slow50,907,0,0,0,0,0,0
29740,29740,289.0,Slow,slow61,249,0,0,0,0,0,0
29923,29923,290.0,Slow,slow50,919,0,0,0,0,0,0
29935,29935,290.0,Slow,slow61,261,0,0,0,0,0,0
30118,30118,291.0,Slow,slow50,930,0,0,0,0,0,0
30130,30130,291.0,Slow,slow61,273,0,0,0,0,0,0
30314,30314,292.0,Slow,slow50,941,0,0,0,0,0,0
30326,30326,292.0,Slow,slow61,285,0,0,0,0,0,0
30511,30511,293.0,Slow,slow50,953,0,0,0,0,0,0
30523,30523,293.0,Slow,slow61,297,0,0,0,0,0,0
30708,30708,294.0,Slow,slow50,964,0,0,0,0,0,0
30720,30720,294.0,Slow,slow61,308,0,0,0,0,0,0
30907,30907,295.0,Slow,slow50,975,0,0,0,0,0,0
30919,30919,295.0,Slow,slow61,320,0,0,0,0,0,0
31106,31106,296.0,Slow,slow50,985,0,0,0,0,0,0
31118,31118,296.0,Slow,slow61,331,0,0,0,0,0,0
31306,31306,297.0,Slow,slow50,994,0,0,0,0,0,0
31318,31318,297.0,Slow,slow61,343,0,0,0,0,0,0
31505,31505,298.0,Slow,slow50,1004,0,0,0,0,0,0
31517,31517,298.0,Slow,slow61,354,0,0,0,0,0,0
31706,31706,299.0,Slow,slow50,1014,0,0,0,0,0,0
31718,31718,299.0,Slow,slow61,365,0,0,0,0,0,0
31908,31908,300.0,Slow,slow50,1025,0,0,0,0,0,0
31920,31920,300.0,Slow,slow61,375,0,0,0,0,0,0
32110,32110,301.0,Slow,slow50,1036,0,0,0,0,0,0
32122,32122,301.0,Slow,slow61,384,0,0,0,0,0,0
32313,32313,302.0,Slow,slow50,1047,0,0,0,0,0,0
32325,32325,302.0,Slow,slow61,392,0,0,0,0,0,0
32517,32517,303.0,Slow,slow50,1058,0,0,0,0,0,0
32529,32529,303.0,Slow,slow61,400,0,0,0,0,0,0
32721,32721,304.0,Slow,slow50,1070,0,0,0,0,0,0
32733,32733,304.0,Slow,slow61,406,0,0,0,0,0,0
32925,32925,305.0,Slow,slow50,1082,0,0,0,0,0,0
32937,32937,305.0,Slow,slow61,411,0,0,0,0,0,0
33129,33129,306.0,Slow,slow50,1093,0,0,0,0,0,0
33141,33141,306.0,Slow,slow61,415,0,0,0,0,0,0
33334,33334,307.0,Slow,slow50,1105,0,0,0,0,0,0
33346,33346,307.0,Slow,slow61,418,0,0,0,0,0,0
33539,33539,308.0,Slow,slow50,1117,0,0,0,0,0,0
33551,33551,308.0,Slow,slow61,421,0,0,0,0,0,0
33745,33745,309.0,Slow,slow50,1129,0,0,0,0,0,0
33757,33757,309.0,Slow,slow61,422,0,0,0,0,0,0
33950,33950,310.0,Slow,slow50,1141,0,0,0,0,0,0
33962,33962,310.0,Slow,slow61,425,0,0,0,0,0,0
34156,34156,311.0,Slow,slow50,1152,0,0,0,0,0,0
34168,34168,311.0,Slow,slow61,429,0,0,0,0,0,0
34363,34363,312.0,Slow,slow50,1164,0,0,0,0,0,0
34375,34375,312.0,Slow,slow61,433,0,0,0,0,0,0
34570,34570,313.0,Slow,slow50,1176,0,0,0,0,0,0
34582,34582,313.0,Slow,slow61,439,0,0,0,0,0,0
34777,34777,314.0,Slow,slow50,1188,0,0,0,0,0,0
34789,34789,314.0,Slow,slow61,445,0,0,0,0,0,0
34985,34985,315.0,Slow,slow50,1200,0,0,0,0,0,0
34997,34997,315.0,Slow,slow61,453,0,0,0,0,0,0
35193,35193,316.0,Slow,slow50,1211,0,0,0,0,0,0
35205,35205,316.0,Slow,slow61,461,0,0,0,0,0,0
35401,35401,317.0,Slow,slow50,1223,0,0,0,0,0,0
35413,35413,317.0,Slow,slow61,470,0,0,0,0,0,0
35608,35608,318.0,Slow,slow50,1235,0,0,0,0,0,0
35620,35620,318.0,Slow,slow61,480,0,0,0,0,0,0
35816,35816,319.0,Slow,slow50,1247,0,0,0,0,0,0
35828,35828,319.0,Slow,slow61,490,0,0,0,0,0,0
36025,36025,320.0,Slow,slow50,1259,0,0,0,0,0,0
36037,36037,320.0,Slow,slow61,500,0,0,0,0,0,0
36235,36235,321.0,Slow,slow50,1271,0,0,0,0,0,0
36247,36247,321.0,Slow,slow61,511,0,0,0,0,0,0
36445,36445,322.0,Slow,slow50,1283,0,0,0,0,0,0
36457,36457,322.0,Slow,slow61,522,0,0,0,0,0,0
36655,36655,323.0,Slow,slow50,1295,0,0,0,0,0,0
36667,36667,323.0,Slow,slow61,534,0,0,0,0,0,0
36866,36866,324.0,Slow,slow50,1307,0,0,0,0,0,0
36878,36878,324.0,Slow,slow61,545,0,0,0,0,0,0
37078,37078,325.0,Slow,slow50,1319,0,0,0,0,0,0
37090,37090,325.0,Slow,slow61,557,0,0,0,0,0,0
37290,37290,326.0,Slow,slow50,1331,0,0,0,0,0,0
37302,37302,326.0,Slow,slow61,568,0,0,0,0,0,0
37503,37503,327.0,Slow,slow50,1343,0,0,0,0,0,0
37515,37515,327.0,Slow,slow61,580,0,0,0,0,0,0
37717,37717,328.0,Slow,slow50,1355,0,0,0,0,0,0
37729,37729,328.0,Slow,slow61,592,0,0,0,0,0,0
37932,37932,329.0,Slow,slow50,1367,0,0,0,0,0,0
37944,37944,329.0,Slow,slow61,603,0,0,0,0,0,0
38145,38145,330.0,Slow,slow50,1379,0,0,0,0,0,0
38157,38157,330.0,Slow,slow61,615,0,0,0,0,0,0
38358,38358,331.0,Slow,slow50,1391,0,0,0,0,0,0
38370,38370,331.0,Slow,slow61,626,0,0,0,0,0,0
38572,38572,332.0,Slow,slow50,1403,0,0,0,0,0,0
38584,38584,332.0,Slow,slow61,637,0,0,0,0,0,0
38786,38786,333.0,Slow,slow50,1415,0,0,0,0,0,0
38798,38798,333.0,Slow,slow61,648,0,0,0,0,0,0
39000,39000,334.0,Slow,slow50,1427,0,0,0,0,0,0
39012,39012,334.0,Slow,slow61,658,0,0,0,0,0,0
39215,39215,335.0,Slow,slow50,1439,0,0,0,0,0,0
39227,39227,335.0,Slow,slow61,667,0,0,0,0,0,0
39431,39431,336.0,Slow,slow50,1451,0,0,0,0,0,0
39443,39443,336.0,Slow,slow61,676,0,0,0,0,0,0
39648,39648,337.0,Slow,slow50,1463,0,0,0,0,0,0
39660,39660,337.0,Slow,slow61,685,0,0,0,0,0,0
39865,39865,338.0,Slow,slow50,1475,0,0,0,0,0,0
39877,39877,338.0,Slow,slow61,692,0,0,0,0,0,0
40083,40083,339.0,Slow,slow50,1487,0,0,0,0,0,0
40095,40095,339.0,Slow,slow61,698,0,0,0,0,0,0
40301,40301,340.0,Slow,slow50,1499,0,0,0,0,0,0
40313,40313,340.0,Slow,slow61,704,0,0,0,0,0,0
40520,40520,341.0,Slow,slow50,1511,0,0,0,0,0,0
40532,40532,341.0,Slow,slow61,708,0,0,0,0,0,0
40736,40736,342.0,Slow,slow50,1523,0,0,0,0,0,0
40747,40747,342.0,Slow,slow61,711,0,0,0,0,0,0
40952,40952,343.0,Slow,slow50,1535,0,0,0,0,0,0
40963,40963,343.0,Slow,slow61,713,0,0,0,0,0,0
41168,41168,344.0,Slow,slow50,1547,0,0,0,0,0,0
41179,41179,344.0,Slow,slow61,715,0,0,0,0,0,0
41385,41385,345.0,Slow,slow50,1559,0,0,0,0,0,0
41396,41396,345.0,Slow,slow61,716,0,0,0,0,0,0
41601,41601,346.0,Slow,slow50,1570,0,0,0,0,0,0
41612,41612,346.0,Slow,slow61,717,0,0,0,0,0,0
41817,41817,347.0,Slow,slow50,1582,0,0,0,0,0,0
41828,41828,347.0,Slow,slow61,718,0,0,0,0,0,0
42032,42032,348.0,Slow,slow50,1594,0,0,0,0,0,0
42043,42043,348.0,Slow,slow61,718,0,0,0,0,0,0
42248,42248,349.0,Slow,slow50,1606,0,0,0,0,0,0
42259,42259,349.0,Slow,slow61,718,0,0,0,0,0,0
42464,42464,350.0,Slow,slow50,1618,0,0,0,0,0,0
42475,42475,350.0,Slow,slow61,719,0,0,0,0,0,0
42681,42681,351.0,Slow,slow50,1630,0,0,0,0,0,0
42692,42692,351.0,Slow,slow61,720,0,0,0,0,0,0
42899,42899,352.0,Slow,slow50,1642,0,0,0,0,0,0
42910,42910,352.0,Slow,slow61,722,0,0,0,0,0,0
43117,43117,353.0,Slow,slow50,1654,0,0,0,0,0,0
43128,43128,353.0,Slow,slow61,725,0,0,0,0,0,0
43335,43335,354.0,Slow,slow50,1666,0,0,0,0,0,0
43346,43346,354.0,Slow,slow61,730,0,0,0,0,0,0
43552,43552,355.0,Slow,slow50,1678,0,0,0,0,0,0
43563,43563,355.0,Slow,slow61,735,0,0,0,0,0,0
43768,43768,356.0,Slow,slow50,1690,0,0,0,0,0,0
43779,43779,356.0,Slow,slow61,741,0,0,0,0,0,0
43985,43985,357.0,Slow,slow50,1702,0,0,0,0,0,0
43996,43996,357.0,Slow,slow61,748,0,0,0,0,0,0
44202,44202,358.0,Slow,slow50,1714,0,0,0,0,0,0
44213,44213,358.0,Slow,slow61,756,0,0,0,0,0,0
44420,44420,359.0,Slow,slow50,1726,0,0,0,0,0,0
44431,44431,359.0,Slow,slow61,765,0,0,0,0,0,0
44639,44639,360.0,Slow,slow50,1738,0,0,0,0,0,0
44650,44650,360.0,Slow,slow61,774,0,0,0,0,0,0
44859,44859,361.0,Slow,slow50,1750,0,0,0,0,0,0
44870,44870,361.0,Slow,slow61,784,0,0,0,0,0,0
45078,45078,362.0,Slow,slow50,1762,0,0,0,0,0,0
45089,45089,362.0,Slow,slow61,794,0,0,0,0,0,0
45298,45298,363.0,Slow,slow50,1774,0,0,0,0,0,0
45309,45309,363.0,Slow,slow61,805,0,0,0,0,0,0
45518,45518,364.0,Slow,slow50,1786,0,0,0,0,0,0
45529,45529,364.0,Slow,slow61,816,0,0,0,0,0,0
45739,45739,365.0,Slow,slow50,1798,0,0,0,0,0,0
45750,45750,365.0,Slow,slow61,827,0,0,0,0,0,0
45960,45960,366.0,Slow,slow50,1810,0,0,0,0,0,0
45971,45971,366.0,Slow,slow61,839,0,0,0,0,0,0
46181,46181,367.0,Slow,slow50,1822,0,0,0,0,0,0
46192,46192,367.0,Slow,slow61,850,0,0,0,0,0,0
46403,46403,368.0,Slow,slow50,1834,0,0,0,0,0,0
46414,46414,368.0,Slow,slow61,862,0,0,0,0,0,0
46626,46626,369.0,Slow,slow50,1846,0,0,0,0,0,0
46637,46637,369.0,Slow,slow61,874,0,0,0,0,0,0
46849,46849,370.0,Slow,slow50,1858,0,0,0,0,0,0
46860,46860,370.0,Slow,slow61,885,0,0,0,0,0,0
47072,47072,371.0,Slow,slow50,1870,0,0,0,0,0,0
47082,47082,371.0,Slow,slow61,897,0,0,0,0,0,0
47295,47295,372.0,Slow,slow50,1882,0,0,0,0,0,0
47305,47305,372.0,Slow,slow61,909,0,0,0,0,0,0
47519,47519,373.0,Slow,slow50,1894,0,0,0,0,0,0
47529,47529,373.0,Slow,slow61,919,0,0,0,0,0,0
47741,47741,374.0,Slow,slow50,1906,0,0,0,0,0,0
47751,47751,374.0,Slow,slow61,928,0,0,0,0,0,0
47964,47964,375.0,Slow,slow50,1918,0,0,0,0,0,0
47974,47974,375.0,Slow,slow61,937,0,0,0,0,0,0
48187,48187,376.0,Slow,slow50,1930,0,0,0,0,0,0
48197,48197,376.0,Slow,slow61,944,0,0,0,0,0,0
48411,48411,377.0,Slow,slow50,1942,0,0,0,0,0,0
48421,48421,377.0,Slow,slow61,950,0,0,0,0,0,0
48635,48635,378.0,Slow,slow50,1954,0,0,0,0,0,0
48645,48645,378.0,Slow,slow61,955,0,0,0,0,0,0
48858,48858,379.0,Slow,slow50,1966,0,0,0,0,0,0
48868,48868,379.0,Slow,slow61,959,0,0,0,0,0,0
49081,49081,380.0,Slow,slow50,1978,0,0,0,0,0,0
49090,49090,380.0,Slow,slow61,962,0,0,0,0,0,0
49303,49303,381.0,Slow,slow50,1990,0,0,0,0,0,0
49312,49312,381.0,Slow,slow61,964,0,0,0,0,0,0
49524,49524,382.0,Slow,slow50,2002,0,0,0,0,0,0
49533,49533,382.0,Slow,slow61,966,0,0,0,0,0,0
49746,49746,383.0,Slow,slow50,2014,0,0,0,0,0,0
49755,49755,383.0,Slow,slow61,969,0,0,0,0,0,0
49967,49967,384.0,Slow,slow50,2026,0,0,0,0,0,0
49976,49976,384.0,Slow,slow61,972,0,0,0,0,0,0
50188,50188,385.0,Slow,slow50,2038,0,0,0,0,0,0
50197,50197,385.0,Slow,slow61,977,0,0,0,0,0,0
50409,50409,386.0,Slow,slow50,2050,0,0,0,0,0,0
50418,50418,386.0,Slow,slow61,982,0,0,0,0,0,0
50631,50631,387.0,Slow,slow50,2062,0,0,0,0,0,0
50640,50640,387.0,Slow,slow61,989,0,0,0,0,0,0
50854,50854,388.0,Slow,slow50,2074,0,0,0,0,0,0
50863,50863,388.0,Slow,slow61,995,0,0,0,0,0,0
51077,51077,389.0,Slow,slow50,2086,0,0,0,0,0,0
51086,51086,389.0,Slow,slow61,1003,0,0,0,0,0,0
51299,51299,390.0,Slow,slow50,2098,0,0,0,0,0,0
51308,51308,390.0,Slow,slow61,1012,0,0,0,0,0,0
51521,51521,391.0,Slow,slow50,2110,0,0,0,0,0,0
51530,51530,391.0,Slow,slow61,1021,0,0,0,0,0,0
51743,51743,392.0,Slow,slow50,2122,0,0,0,0,0,0
51752,51752,392.0,Slow,slow61,1031,0,0,0,0,0,0
51966,51966,393.0,Slow,slow50,2134,0,0,0,0,0,0
51975,51975,393.0,Slow,slow61,1042,0,0,0,0,0,0
52189,52189,394.0,Slow,slow50,2146,0,0,0,0,0,0
52198,52198,394.0,Slow,slow61,1052,0,0,0,0,0,0
52413,52413,395.0,Slow,slow50,2158,0,0,0,0,0,0
52422,52422,395.0,Slow,slow61,1063,0,0,0,0,0,0
52636,52636,396.0,Slow,slow50,2170,0,0,0,0,0,0
52645,52645,396.0,Slow,slow61,1075,0,0,0,0,0,0
52859,52859,397.0,Slow,slow50,2182,0,0,0,0,0,0
52868,52868,397.0,Slow,slow61,1086,0,0,0,0,0,0
53082,53082,398.0,Slow,slow50,2194,0,0,0,0,0,0
53091,53091,398.0,Slow,slow61,1098,0,0,0,0,0,0
53305,53305,399.0,Slow,slow50,2206,0,0,0,0,0,0
53314,53314,399.0,Slow,slow61,1110,0,0,0,0,0,0
53528,53528,400.0,Slow,slow50,2218,0,0,0,0,0,0
53537,53537,400.0,Slow,slow61,1122,0,0,0,0,0,0
53751,53751,401.0,Slow,slow50,2230,0,0,0,0,0,0
53760,53760,401.0,Slow,slow61,1134,0,0,0,0,0,0
53974,53974,402.0,Slow,slow50,2242,0,0,0,0,0,0
54197,54197,403.0,Slow,slow50,2254,0,0,0,0,0,0
54420,54420,404.0,Slow,slow50,2266,0,0,0,0,0,0
54644,54644,405.0,Slow,slow50,2278,0,0,0,0,0,0
54868,54868,406.0,Slow,slow50,2290,0,0,0,0,0,0
55092,55092,407.0,Slow,slow50,2302,0,0,0,0,0,0
55318,55318,408.0,Slow,slow50,2314,0,0,0,0,0,0
55545,55545,409.0,Slow,slow50,2326,0,0,0,0,0,0
55773,55773,410.0,Slow,slow50,2337,0,0,0,0,0,0
56001,56001,411.0,Slow,slow50,2349,0,0,0,0,0,0
56230,56230,412.0,Slow,slow50,2361,0,0,0,0,0,0
56459,56459,413.0,Slow,slow50,2373,0,0,0,0,0,0
56689,56689,414.0,Slow,slow50,2385,0,0,0,0,0,0
56919,56919,415.0,Slow,slow50,2397,0,0,0,0,0,0
57149,57149,416.0,Slow,slow50,2409,0,0,0,0,0,0
57380,57380,417.0,Slow,slow50,2421,0,0,0,0,0,0
57612,57612,418.0,Slow,slow50,2433,0,0,0,0,0,0
57844,57844,419.0,Slow,slow50,2445,0,0,0,0,0,0
58077,58077,420.0,Slow,slow50,2457,0,0,0,0,0,0
58308,58308,421.0,Slow,slow50,2469,0,0,0,0,0,0
58540,58540,422.0,Slow,slow50,2481,0,0,0,0,0,0
58773,58773,423.0,Slow,slow50,2493,0,0,0,0,0,0
59005,59005,424.0,Slow,slow50,2505,0,0,0,0,0,0
59237,59237,425.0,Slow,slow50,2517,0,0,0,0,0,0
59470,59470,426.0,Slow,slow50,2529,0,0,0,0,0,0
59702,59702,427.0,Slow,slow50,2541,0,0,0,0,0,0
59936,59936,428.0,Slow,slow50,2553,0,0,0,0,0,0
60171,60171,429.0,Slow,slow50,2565,0,0,0,0,0,0
60406,60406,430.0,Slow,slow50,2577,0,0,0,0,0,0
60641,60641,431.0,Slow,slow50,2589,0,0,0,0,0,0
60876,60876,432.0,Slow,slow50,2601,0,0,0,0,0,0
61111,61111,433.0,Slow,slow50,2613,0,0,0,0,0,0
