,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
3510,3510,98.0,Slow,slow23,0,0,0,0,0,0,0
3582,3582,99.0,Slow,slow23,0,0,0,0,0,0,0
3654,3654,100.0,Slow,slow23,2,0,0,0,0,0,0
3727,3727,101.0,Slow,slow23,5,0,0,0,0,0,0
3800,3800,102.0,Slow,slow23,9,0,0,0,0,0,0
3873,3873,103.0,Slow,slow23,13,0,0,0,0,0,0
3947,3947,104.0,Slow,slow23,19,0,0,0,0,0,0
4022,4022,105.0,Slow,slow23,25,0,0,0,0,0,0
4097,4097,106.0,Slow,slow23,31,0,0,0,0,0,0
4172,4172,107.0,Slow,slow23,38,0,0,0,0,0,0
4249,4249,108.0,Slow,slow23,45,0,0,0,0,0,0
4327,4327,109.0,Slow,slow23,51,0,0,0,0,0,0
4405,4405,110.0,Slow,slow23,57,0,0,0,0,0,0
4484,4484,111.0,Slow,slow23,63,0,0,0,0,0,0
4564,4564,112.0,Slow,slow23,68,0,0,0,0,0,0
4645,4645,113.0,Slow,slow23,72,0,0,0,0,0,0
4726,4726,114.0,Slow,slow23,76,0,0,0,0,0,0
4808,4808,115.0,Slow,slow23,79,0,0,0,0,0,0
4891,4891,116.0,Slow,slow23,82,0,0,0,0,0,0
4975,4975,117.0,Slow,slow23,83,0,0,0,0,0,0
5059,5059,118.0,Slow,slow23,86,0,0,0,0,0,0
5144,5144,119.0,Slow,slow23,90,0,0,0,0,0,0
5230,5230,120.0,Slow,slow23,94,0,0,0,0,0,0
5317,5317,121.0,Slow,slow23,99,0,0,0,0,0,0
5404,5404,122.0,Slow,slow23,104,0,0,0,0,0,0
5492,5492,123.0,Slow,slow23,109,0,0,0,0,0,0
5581,5581,124.0,Slow,slow23,115,0,0,0,0,0,0
5671,5671,125.0,Slow,slow23,120,0,0,0,0,0,0
5761,5761,126.0,Slow,slow23,125,0,0,0,0,0,0
5852,5852,127.0,Slow,slow23,129,0,0,0,0,0,0
5944,5944,128.0,Slow,slow23,132,0,0,0,0,0,0
6037,6037,129.0,Slow,slow23,135,0,0,0,0,0,0
6130,6130,130.0,Slow,slow23,136,0,0,0,0,0,0
6224,6224,131.0,Slow,slow23,138,0,0,0,0,0,0
6319,6319,132.0,Slow,slow23,139,0,0,0,0,0,0
6415,6415,133.0,Slow,slow23,139,0,0,0,0,0,0
6511,6511,134.0,Slow,slow23,140,0,0,0,0,0,0
6608,6608,135.0,Slow,slow23,140,0,0,0,0,0,0
6706,6706,136.0,Slow,slow23,140,0,0,0,0,0,0
6805,6805,137.0,Slow,slow23,140,0,0,0,0,0,0
6904,6904,138.0,Slow,slow23,141,0,0,0,0,0,0
7004,7004,139.0,Slow,slow23,141,0,0,0,0,0,0
