,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
10258,10258,169.0,Normal,normal40,0,0,0,0,0,0,0
10378,10378,170.0,Normal,normal40,1,0,0,0,0,0,0
10499,10499,171.0,Normal,normal40,5,0,0,0,0,0,0
10622,10622,172.0,Normal,normal40,10,0,0,0,0,0,0
10745,10745,173.0,Normal,normal40,13,0,0,0,0,0,0
10869,10869,174.0,Normal,normal40,14,0,0,0,0,0,0
10994,10994,175.0,Normal,normal40,16,0,0,0,0,0,0
11120,11120,176.0,Normal,normal40,19,0,0,0,0,0,0
11246,11246,177.0,Normal,normal40,23,0,0,0,0,0,0
11373,11373,178.0,Normal,normal40,25,0,0,0,0,0,0
11500,11500,179.0,Normal,normal40,28,0,0,0,0,0,0
11628,11628,180.0,Normal,normal40,31,0,0,0,0,0,0
11756,11756,181.0,Normal,normal40,34,0,0,0,0,0,0
11885,11885,182.0,Normal,normal40,35,0,0,0,0,0,0
12015,12015,183.0,Normal,normal40,39,0,0,0,0,0,0
12146,12146,184.0,Normal,normal40,44,0,0,0,0,0,0
12277,12277,185.0,Normal,normal40,51,0,0,0,0,0,0
12409,12409,186.0,Normal,normal40,59,0,0,0,0,0,0
12542,12542,187.0,Normal,normal40,70,0,0,0,0,0,0
12676,12676,188.0,Normal,normal40,81,0,0,0,0,0,0
12810,12810,189.0,Normal,normal40,94,0,0,0,0,0,0
12944,12944,190.0,Normal,normal40,107,0,0,0,0,0,0
13079,13079,191.0,Normal,normal40,120,0,0,0,0,0,0
13214,13214,192.0,Normal,normal40,134,0,0,0,0,0,0
13349,13349,193.0,Normal,normal40,148,0,0,0,0,0,0
13486,13486,194.0,Normal,normal40,162,0,0,0,0,0,0
13623,13623,195.0,Normal,normal40,176,0,0,0,0,0,0
13762,13762,196.0,Normal,normal40,190,0,0,0,0,0,0
13901,13901,197.0,Normal,normal40,203,0,0,0,0,0,0
14041,14041,198.0,Normal,normal40,217,0,0,0,0,0,0
14183,14183,199.0,Normal,normal40,231,0,0,0,0,0,0
14326,14326,200.0,Normal,normal40,245,0,0,0,0,0,0
