,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
6264,6264,132.0,Dangerous,dang32,0,0,0,0,0,0,0
6359,6359,133.0,Dangerous,dang32,3,0,0,0,0,0,0
6455,6455,134.0,Dangerous,dang32,11,0,0,0,0,0,0
6552,6552,135.0,Dangerous,dang32,21,0,1,0,0,0,1
6649,6649,136.0,Dangerous,dang32,33,0,2,0,0,0,2
6747,6747,137.0,Dangerous,dang32,46,0,3,0,0,0,3
6846,6846,138.0,Dangerous,dang32,59,0,4,0,0,0,4
6946,6946,139.0,Dangerous,dang32,72,0,5,0,0,0,5
7046,7046,140.0,Dangerous,dang32,85,0,6,0,0,0,6
7146,7146,141.0,Dangerous,dang32,99,0,7,0,0,0,7
7246,7246,142.0,Dangerous,dang32,113,0,8,0,0,0,8
7347,7347,143.0,Dangerous,dang32,126,0,9,0,0,0,9
7448,7448,144.0,Dangerous,dang32,140,0,9,0,0,0,9
7550,7550,145.0,Dangerous,dang32,153,0,10,0,0,0,10
7653,7653,146.0,Dangerous,dang32,167,0,11,0,0,0,11
7757,7757,147.0,Dangerous,dang32,180,0,12,0,0,0,12
7861,7861,148.0,Dangerous,dang32,194,0,13,0,0,0,13
7966,7966,149.0,Dangerous,dang32,207,0,14,0,0,0,14
8072,8072,150.0,Dangerous,dang32,220,0,15,0,0,0,15
8179,8179,151.0,Dangerous,dang32,233,0,16,0,0,0,16
8286,8286,152.0,Dangerous,dang32,246,0,17,0,0,0,17
8394,8394,153.0,Dangerous,dang32,259,0,18,0,0,0,18
8503,8503,154.0,Dangerous,dang32,271,0,19,0,0,0,19
8613,8613,155.0,Dangerous,dang32,282,0,20,0,0,0,20
8723,8723,156.0,Dangerous,dang32,293,0,21,0,0,0,21
8834,8834,157.0,Dangerous,dang32,302,0,22,0,0,0,22
8946,8946,158.0,Dangerous,dang32,310,0,23,0,0,0,23
9059,9059,159.0,Dangerous,dang32,316,0,24,0,0,0,24
9172,9172,160.0,Dangerous,dang32,321,0,25,0,0,0,25
9286,9286,161.0,Dangerous,dang32,324,0,26,0,1,0,27
9400,9400,162.0,Dangerous,dang32,326,0,27,0,2,0,29
