,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
9483,9483,162.0,Slow,slow39,0,0,0,0,0,0,0
9598,9598,163.0,Slow,slow39,0,0,0,0,0,0,0
9713,9713,164.0,Slow,slow39,2,0,0,0,0,0,0
9829,9829,165.0,Slow,slow39,5,0,0,0,0,0,0
9945,9945,166.0,Slow,slow39,9,0,0,0,0,0,0
10061,10061,167.0,Slow,slow39,13,0,0,0,0,0,0
10178,10178,168.0,Slow,slow39,19,0,0,0,0,0,0
10297,10297,169.0,Slow,slow39,26,0,0,0,0,0,0
10417,10417,170.0,Slow,slow39,33,0,0,0,0,0,0
10538,10538,171.0,Slow,slow39,41,0,0,0,0,0,0
10661,10661,172.0,Slow,slow39,50,0,0,0,0,0,0
10785,10785,173.0,Slow,slow39,59,0,0,0,0,0,0
10909,10909,174.0,Slow,slow39,69,0,0,0,0,0,0
11034,11034,175.0,Slow,slow39,80,0,0,0,0,0,0
11160,11160,176.0,Slow,slow39,90,0,0,0,0,0,0
11287,11287,177.0,Slow,slow39,101,0,0,0,0,0,0
11414,11414,178.0,Slow,slow39,112,0,0,0,0,0,0
11541,11541,179.0,Slow,slow39,122,0,0,0,0,0,0
11669,11669,180.0,Slow,slow39,133,0,0,0,0,0,0
11798,11798,181.0,Slow,slow39,144,0,0,0,0,0,0
11927,11927,182.0,Slow,slow39,154,0,0,0,0,0,0
12057,12057,183.0,Slow,slow39,164,0,0,0,0,0,0
12188,12188,184.0,Slow,slow39,173,0,0,0,0,0,0
12320,12320,185.0,Slow,slow39,182,0,0,0,0,0,0
12452,12452,186.0,Slow,slow39,190,0,0,0,0,0,0
12459,12459,186.0,Slow,slow45,0,0,0,0,0,0,0
12585,12585,187.0,Slow,slow39,198,0,0,0,0,0,0
12592,12592,187.0,Slow,slow45,0,0,0,0,0,0,0
12719,12719,188.0,Slow,slow39,204,0,0,0,0,0,0
12726,12726,188.0,Slow,slow45,2,0,0,0,0,0,0
12853,12853,189.0,Slow,slow39,209,0,0,0,0,0,0
12860,12860,189.0,Slow,slow45,5,0,0,0,0,0,0
12987,12987,190.0,Slow,slow39,213,0,0,0,0,0,0
12994,12994,190.0,Slow,slow45,8,0,0,0,0,0,0
13122,13122,191.0,Slow,slow39,216,0,0,0,0,0,0
13129,13129,191.0,Slow,slow45,13,0,0,0,0,0,0
13257,13257,192.0,Slow,slow39,218,0,0,0,0,0,0
13264,13264,192.0,Slow,slow45,18,0,0,0,0,0,0
