,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
146,146,21.0,Normal,normal5,0,0,0,0,0,0,0
160,160,22.0,Normal,normal5,1,0,0,0,0,0,0
175,175,23.0,Normal,normal5,5,0,0,0,0,0,0
191,191,24.0,Normal,normal5,11,0,0,0,0,0,0
207,207,25.0,Normal,normal5,17,0,0,0,0,0,0
224,224,26.0,Normal,normal5,24,0,0,0,0,0,0
242,242,27.0,Normal,normal5,29,0,0,0,0,0,0
261,261,28.0,Normal,normal5,33,0,0,0,0,0,0
280,280,29.0,Normal,normal5,36,0,0,0,0,0,0
300,300,30.0,Normal,normal5,38,0,0,0,0,0,0
320,320,31.0,Normal,normal5,42,0,0,0,0,0,0
342,342,32.0,Normal,normal5,47,0,0,0,0,0,0
364,364,33.0,Normal,normal5,55,0,0,0,0,0,0
387,387,34.0,Normal,normal5,63,0,0,0,0,0,0
411,411,35.0,Normal,normal5,72,0,0,0,0,0,0
436,436,36.0,Normal,normal5,82,0,0,0,0,0,0
461,461,37.0,Normal,normal5,92,0,0,0,0,0,0
487,487,38.0,Normal,normal5,101,0,0,0,0,0,0
514,514,39.0,Normal,normal5,109,0,0,0,0,0,0
542,542,40.0,Normal,normal5,115,0,0,0,0,0,0
571,571,41.0,Normal,normal5,120,0,0,0,0,0,0
600,600,42.0,Normal,normal5,123,0,0,0,0,0,0
631,631,43.0,Normal,normal5,126,0,0,0,0,0,0
662,662,44.0,Normal,normal5,127,0,0,0,0,0,0
695,695,45.0,Normal,normal5,131,0,0,0,0,0,0
728,728,46.0,Normal,normal5,137,0,0,0,0,0,0
761,761,47.0,Normal,normal5,144,0,0,0,0,0,0
795,795,48.0,Normal,normal5,153,0,0,0,0,0,0
830,830,49.0,Normal,normal5,163,0,0,0,0,0,0
865,865,50.0,Normal,normal5,174,0,0,0,0,0,0
901,901,51.0,Normal,normal5,184,0,0,0,0,0,0
938,938,52.0,Normal,normal5,193,0,0,0,0,0,0
977,977,53.0,Normal,normal5,202,0,0,0,0,0,0
1016,1016,54.0,Normal,normal5,209,0,0,0,0,0,0
1056,1056,55.0,Normal,normal5,214,0,0,0,0,0,0
1097,1097,56.0,Normal,normal5,218,0,0,0,0,0,0
1140,1140,57.0,Normal,normal5,221,0,0,0,0,0,0
1183,1183,58.0,Normal,normal5,223,0,0,0,0,0,0
1226,1226,59.0,Normal,normal5,226,0,0,0,0,0,0
1270,1270,60.0,Normal,normal5,232,0,0,0,0,0,0
1315,1315,61.0,Normal,normal5,239,0,0,0,0,0,0
1360,1360,62.0,Normal,normal5,247,0,0,0,0,0,0
1406,1406,63.0,Normal,normal5,256,0,0,0,0,0,0
1453,1453,64.0,Normal,normal5,264,0,0,0,0,0,0
1501,1501,65.0,Normal,normal5,271,0,0,0,0,0,0
