,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
282,282,29.0,Normal,normal7,0,0,0,0,0,0,0
302,302,30.0,Normal,normal7,1,0,0,0,0,0,0
322,322,31.0,Normal,normal7,5,0,0,0,0,0,0
344,344,32.0,Normal,normal7,11,0,0,0,0,0,0
366,366,33.0,Normal,normal7,19,0,0,0,0,0,0
389,389,34.0,Normal,normal7,29,0,0,0,0,0,0
413,413,35.0,Normal,normal7,40,0,0,0,0,0,0
438,438,36.0,Normal,normal7,52,0,0,0,0,0,0
463,463,37.0,Normal,normal7,65,0,0,0,0,0,0
489,489,38.0,Normal,normal7,78,0,0,0,0,0,0
516,516,39.0,Normal,normal7,91,0,0,0,0,0,0
544,544,40.0,Normal,normal7,104,0,0,0,0,0,0
573,573,41.0,Normal,normal7,117,0,0,0,0,0,0
602,602,42.0,Normal,normal7,130,0,0,0,0,0,0
633,633,43.0,Normal,normal7,143,0,0,0,0,0,0
664,664,44.0,Normal,normal7,156,0,0,0,0,0,0
697,697,45.0,Normal,normal7,168,0,0,0,0,0,0
730,730,46.0,Normal,normal7,180,0,0,0,0,0,0
763,763,47.0,Normal,normal7,191,0,0,0,0,0,0
797,797,48.0,Normal,normal7,201,0,0,0,0,0,0
832,832,49.0,Normal,normal7,210,0,0,0,0,0,0
867,867,50.0,Normal,normal7,217,0,0,0,0,0,0
903,903,51.0,Normal,normal7,223,0,0,0,0,0,0
940,940,52.0,Normal,normal7,227,0,0,0,0,0,0
973,973,53.0,Normal,normal13,0,0,0,0,0,0,0
979,979,53.0,Normal,normal7,231,0,0,0,0,0,0
1012,1012,54.0,Normal,normal13,1,0,0,0,0,0,0
1018,1018,54.0,Normal,normal7,233,0,0,0,0,0,0
1052,1052,55.0,Normal,normal13,5,0,0,0,0,0,0
1058,1058,55.0,Normal,normal7,237,0,0,0,0,0,0
1093,1093,56.0,Normal,normal13,11,0,0,0,0,0,0
1099,1099,56.0,Normal,normal7,243,0,0,0,0,0,0
1135,1135,57.0,Normal,normal13,19,0,0,0,0,0,0
1142,1142,57.0,Normal,normal7,250,0,0,0,0,0,0
1178,1178,58.0,Normal,normal13,29,0,0,0,0,0,0
1185,1185,58.0,Normal,normal7,259,0,0,0,0,0,0
