,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
36476,36476,322.0,Slow,slow79,0,0,0,0,0,0,0
36686,36686,323.0,Slow,slow79,0,0,0,0,0,0,0
36897,36897,324.0,Slow,slow79,2,0,0,0,0,0,0
37109,37109,325.0,Slow,slow79,5,0,0,0,0,0,0
37321,37321,326.0,Slow,slow79,9,0,0,0,0,0,0
37534,37534,327.0,Slow,slow79,13,0,0,0,0,0,0
37748,37748,328.0,Slow,slow79,19,0,0,0,0,0,0
37963,37963,329.0,Slow,slow79,26,0,0,0,0,0,0
38176,38176,330.0,Slow,slow79,33,0,0,0,0,0,0
38389,38389,331.0,Slow,slow79,41,0,0,0,0,0,0
38603,38603,332.0,Slow,slow79,50,0,0,0,0,0,0
38817,38817,333.0,Slow,slow79,60,0,0,0,0,0,0
39031,39031,334.0,Slow,slow79,70,0,0,0,0,0,0
39246,39246,335.0,Slow,slow79,81,0,0,0,0,0,0
39462,39462,336.0,Slow,slow79,91,0,0,0,0,0,0
39679,39679,337.0,Slow,slow79,103,0,0,0,0,0,0
39896,39896,338.0,Slow,slow79,114,0,0,0,0,0,0
40114,40114,339.0,Slow,slow79,125,0,0,0,0,0,0
40332,40332,340.0,Slow,slow79,137,0,0,0,0,0,0
40551,40551,341.0,Slow,slow79,148,0,0,0,0,0,0
40766,40766,342.0,Slow,slow79,160,0,0,0,0,0,0
40982,40982,343.0,Slow,slow79,171,0,0,0,0,0,0
41198,41198,344.0,Slow,slow79,183,0,0,0,0,0,0
41415,41415,345.0,Slow,slow79,194,0,0,0,0,0,0
41631,41631,346.0,Slow,slow79,206,0,0,0,0,0,0
41847,41847,347.0,Slow,slow79,217,0,0,0,0,0,0
42062,42062,348.0,Slow,slow79,228,0,0,0,0,0,0
42278,42278,349.0,Slow,slow79,239,0,0,0,0,0,0
42494,42494,350.0,Slow,slow79,250,0,0,0,0,0,0
42711,42711,351.0,Slow,slow79,261,0,0,0,0,0,0
42929,42929,352.0,Slow,slow79,272,0,0,0,0,0,0
43147,43147,353.0,Slow,slow79,282,0,0,0,0,0,0
43365,43365,354.0,Slow,slow79,293,0,0,0,0,0,0
43581,43581,355.0,Slow,slow79,302,0,0,0,0,0,0
43797,43797,356.0,Slow,slow79,311,0,0,0,0,0,0
44014,44014,357.0,Slow,slow79,320,0,0,0,0,0,0
44231,44231,358.0,Slow,slow79,327,0,0,0,0,0,0
44449,44449,359.0,Slow,slow79,334,0,0,0,0,0,0
44668,44668,360.0,Slow,slow79,339,0,0,0,0,0,0
44888,44888,361.0,Slow,slow79,344,0,0,0,0,0,0
45107,45107,362.0,Slow,slow79,348,0,0,0,0,0,0
45327,45327,363.0,Slow,slow79,352,0,0,0,0,0,0
45547,45547,364.0,Slow,slow79,356,0,0,0,0,0,0
45768,45768,365.0,Slow,slow79,361,0,0,0,0,0,0
45989,45989,366.0,Slow,slow79,365,0,0,0,0,0,0
46210,46210,367.0,Slow,slow79,369,0,0,0,0,0,0
46432,46432,368.0,Slow,slow79,374,0,0,0,0,0,0
46655,46655,369.0,Slow,slow79,380,0,0,0,0,0,0
46878,46878,370.0,Slow,slow79,386,0,0,0,0,0,0
47100,47100,371.0,Slow,slow79,392,0,0,0,0,0,0
47323,47323,372.0,Slow,slow79,398,0,0,0,0,0,0
47547,47547,373.0,Slow,slow79,404,0,0,0,0,0,0
47769,47769,374.0,Slow,slow79,408,0,0,0,0,0,0
47992,47992,375.0,Slow,slow79,413,0,0,0,0,0,0
48215,48215,376.0,Slow,slow79,417,0,0,0,0,0,0
48439,48439,377.0,Slow,slow79,421,0,0,0,0,0,0
48663,48663,378.0,Slow,slow79,425,0,0,0,0,0,0
48886,48886,379.0,Slow,slow79,430,0,0,0,0,0,0
49108,49108,380.0,Slow,slow79,434,0,0,0,0,0,0
