,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
3703,3703,101.0,Normal,normal25,0,0,0,0,0,0,0
3776,3776,102.0,Normal,normal25,1,0,0,0,0,0,0
3849,3849,103.0,Normal,normal25,3,0,0,0,0,0,0
3923,3923,104.0,Normal,normal25,7,0,0,0,0,0,0
3997,3997,105.0,Normal,normal25,13,0,0,0,0,0,0
4072,4072,106.0,Normal,normal25,20,0,0,0,0,0,0
4147,4147,107.0,Normal,normal25,29,0,0,0,0,0,0
4224,4224,108.0,Normal,normal25,40,0,0,0,0,0,0
4301,4301,109.0,Normal,normal25,52,0,0,0,0,0,0
4379,4379,110.0,Normal,normal25,64,0,0,0,0,0,0
4458,4458,111.0,Normal,normal25,77,0,0,0,0,0,0
4538,4538,112.0,Normal,normal25,91,0,0,0,0,0,0
4618,4618,113.0,Normal,normal25,105,0,0,0,0,0,0
4699,4699,114.0,Normal,normal25,118,0,0,0,0,0,0
4781,4781,115.0,Normal,normal25,132,0,0,0,0,0,0
4864,4864,116.0,Normal,normal25,145,0,0,0,0,0,0
4947,4947,117.0,Normal,normal25,159,0,0,0,0,0,0
5031,5031,118.0,Normal,normal25,172,0,0,0,0,0,0
5116,5116,119.0,Normal,normal25,185,0,0,0,0,0,0
5202,5202,120.0,Normal,normal25,198,0,0,0,0,0,0
5288,5288,121.0,Normal,normal25,210,0,0,0,0,0,0
5375,5375,122.0,Normal,normal25,223,0,0,0,0,0,0
5463,5463,123.0,Normal,normal25,234,0,0,0,0,0,0
5552,5552,124.0,Normal,normal25,245,0,0,0,0,0,0
5641,5641,125.0,Normal,normal25,255,0,0,0,0,0,0
5731,5731,126.0,Normal,normal25,264,0,0,0,0,0,0
5822,5822,127.0,Normal,normal25,271,0,0,0,0,0,0
5914,5914,128.0,Normal,normal25,277,0,0,0,0,0,0
6006,6006,129.0,Normal,normal25,281,0,0,0,0,0,0
6099,6099,130.0,Normal,normal25,284,0,0,0,0,0,0
6193,6193,131.0,Normal,normal25,286,0,0,0,0,0,0
6288,6288,132.0,Normal,normal25,290,0,0,0,0,0,0
6383,6383,133.0,Normal,normal25,295,0,0,0,0,0,0
6479,6479,134.0,Normal,normal25,301,0,0,0,0,0,0
6576,6576,135.0,Normal,normal25,306,0,0,0,0,0,0
6674,6674,136.0,Normal,normal25,311,0,0,0,0,0,0
6772,6772,137.0,Normal,normal25,313,0,0,0,0,0,0
6871,6871,138.0,Normal,normal25,315,0,0,0,0,0,0
6971,6971,139.0,Normal,normal25,317,0,0,0,0,0,0
7072,7072,140.0,Normal,normal25,318,0,0,0,0,0,0
7171,7171,141.0,Normal,normal25,318,0,0,0,0,0,0
7271,7271,142.0,Normal,normal25,319,0,0,0,0,0,0
7372,7372,143.0,Normal,normal25,319,0,0,0,0,0,0
7474,7474,144.0,Normal,normal25,319,0,0,0,0,0,0
7576,7576,145.0,Normal,normal25,319,0,0,0,0,0,0
7679,7679,146.0,Normal,normal25,319,0,0,0,0,0,0
7783,7783,147.0,Normal,normal25,319,0,0,0,0,0,0
7888,7888,148.0,Normal,normal25,319,0,0,0,0,0,0
7993,7993,149.0,Normal,normal25,319,0,0,0,0,0,0
8099,8099,150.0,Normal,normal25,319,0,0,0,0,0,0
8206,8206,151.0,Normal,normal25,319,0,0,0,0,0,0
8314,8314,152.0,Normal,normal25,319,0,0,0,0,0,0
8422,8422,153.0,Normal,normal25,319,0,0,0,0,0,0
8531,8531,154.0,Normal,normal25,319,0,0,0,0,0,0
8641,8641,155.0,Normal,normal25,319,0,0,0,0,0,0
8752,8752,156.0,Normal,normal25,319,0,0,0,0,0,0
8863,8863,157.0,Normal,normal25,319,0,0,0,0,0,0
8975,8975,158.0,Normal,normal25,319,0,0,0,0,0,0
9088,9088,159.0,Normal,normal25,319,0,0,0,0,0,0
9202,9202,160.0,Normal,normal25,319,0,0,0,0,0,0
9316,9316,161.0,Normal,normal25,319,0,0,0,0,0,0
9430,9430,162.0,Normal,normal25,319,0,0,0,0,0,0
9545,9545,163.0,Normal,normal25,319,0,0,0,0,0,0
9660,9660,164.0,Normal,normal25,319,0,0,0,0,0,0
9775,9775,165.0,Normal,normal25,319,0,0,0,0,0,0
9891,9891,166.0,Normal,normal25,319,0,0,0,0,0,0
10007,10007,167.0,Normal,normal25,319,0,0,0,0,0,0
10124,10124,168.0,Normal,normal25,319,0,0,0,0,0,0
10241,10241,169.0,Normal,normal25,319,0,0,0,0,0,0
10260,10260,169.0,Normal,normal42,0,0,0,0,0,0,0
10361,10361,170.0,Normal,normal25,319,0,0,0,0,0,0
10380,10380,170.0,Normal,normal42,1,0,0,0,0,0,0
10482,10482,171.0,Normal,normal25,321,0,0,0,0,0,0
