,VehicleID,Label,Accuracy,Loss,epoch
0,Slow_3,Slow,55.239859995882235,0.17567046196294217,0.0
1,Normal_9,Normal,43.37310991919948,0.23251359386647003,0.0
2,Dangerous_20,Dangerous,46.62706135409198,0.2638708957670871,0.0
3,Slow_14,Slow,100.0,0.0010739760024116793,1.0
4,Normal_9,Normal,98.52535584105996,0.01450822154945093,1.0
5,Dangerous_11,Dangerous,83.38381817835439,0.11484331091063736,1.0
